DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTF1A,PARTF1B,PARTF1C,PARTF1D,PARTF1DOTH,PARTF1E,PARTF2A,PARTF2B,PARTF2C,PARTF2C1,PARTF2C2,PARTF2C3,PARTF2C4,PARTF3A,PARTF3B,PARTF3C,PARTF3D,PARTF4A,PARTF4A1,PARTF4A2,PARTF4A3,PARTF4B,PARTF4B1,PARTF4B2,PARTF4B3,PARTF4C,PARTF4C1,PARTF4C2,PARTF4C3,PARTF4C4,PARTF5A,PARTF5AOTH,PARTF5B,PARTF5C,PARTF5C1,PARTF5C2,PARTF5C3,PARTF5C4,PARTF6A,PARTF6B,PARTF6C,PARTF6D,PARTF6E,PARTGMBA,PARTGMRC,PARTGTOTMILES
3/1/2022,2020,20210568,38850,39647,VALERO TEXAS CITY REFINERY,Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20211253,39576,39648,VALERO HOUSTON REFINERY,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,,0,0,0,0,0,0,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1.68,0,0,0,0,0,1.68,1.68
3/1/2022,2020,20210087,38317,39653,CORNELL UNIVERSITY,Natural Gas,INTRASTATE,NEW YORK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2020,20210102,38343,39655,PINE HILL RENEWABLES,Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210387,38657,39660,COOK INLET NATURAL GAS STORAGE ALASKA,Natural Gas,INTRASTATE,ALASKA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
3/1/2022,2020,20210278,38544,39662,QUESTAR SOUTHERN TRAILS PIPELINE COMPANY,Natural Gas,INTERSTATE,,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
3/1/2022,2020,20210471,38747,39688,"MARKWEST NEW MEXICO, L.L.C.",Natural Gas,INTERSTATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210043,38268,39696,"RIVERFRONT EXPLORATION, LLC",Natural Gas,INTRASTATE,ARKANSAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20211323,39668,39697,GOLDEN GAS SERVICE COMPANY,Natural Gas,INTRASTATE,OKLAHOMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210721,39015,39701,"BOARDWALK TEXAS INTRASTATE, LLC",Natural Gas,INTRASTATE,TEXAS,63.5,63.5,,,,127,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,4,,,,0.8,0.3,1.1
3/1/2022,2020,20210083,38312,39704,"KIOWA POWER PARTNERS, LLC",Natural Gas,INTRASTATE,OKLAHOMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20211257,39580,39705,IACX ROSWELL LLC,Natural Gas,INTRASTATE,NEW MEXICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210394,38664,39714,CAMS MIDSTREAM,Natural Gas,INTRASTATE,LOUISIANA,,,,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,0,0,0
3/1/2022,2020,20210849,39149,39715,CNX MIDSTREAM PARTNERS LP,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
3/1/2022,2020,20210603,39744,39728,"CHENIERE LNG O&M SERVICES, LLC.",Natural Gas,INTERSTATE,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210103,38344,39730,MELISSA RENEWABLES,Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210219,38465,39733,"NTE OHIO, LLC",Natural Gas,INTRASTATE,OHIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210004,38228,39741,"VENTURE OIL & GAS, INC.",Natural Gas,INTRASTATE,MISSISSIPPI,,,,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,5,0,,,,0,0,0
3/1/2022,2020,20210431,38768,39750,"GREYLOCK MIDSTREAM, LLC",Natural Gas,INTERSTATE,,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,0,0,,,,,,0,0,,,,0,0,0
3/1/2022,2020,20210431,38768,39750,"GREYLOCK MIDSTREAM, LLC",Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,0,0,,,,,,0,0,,,,0,0,0
3/1/2022,2020,20210431,38768,39750,"GREYLOCK MIDSTREAM, LLC",Natural Gas,INTRASTATE,WEST VIRGINIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2020,20210175,38421,39752,"STAKEHOLDER GAS UTILITY, LLC",Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.63,"cathodic protection, leak survey, patrolling",,,,,,,5.63,,,,,0,0,0
3/1/2022,2020,20211351,39697,39753,CURETON FRONT RANGE LLC,Natural Gas,INTRASTATE,COLORADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20211363,39717,39755,WOODWAY BLUEBONNET PIPELINE LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,,0,0,0,0,0,0,0,0,50.637,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,50.637,3,0,0,0,1.458,0,1.458
3/1/2022,2020,20210327,38594,39757,"GENERATION PIPELINE, LLC",Natural Gas,INTRASTATE,OHIO,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210121,38362,39759,"IRON HORSE MIDSTREAM, LLC",Natural Gas,INTRASTATE,OKLAHOMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210884,39192,39760,"THE DOW CHEMICAL COMPANY, SDO",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210885,39193,39760,"THE DOW CHEMICAL COMPANY, SDO",Other Gas-ethylene,INTRASTATE,TEXAS,1.5,1.5,,,,3,81,81,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,3.04,81,,81,,1.54,0,1.54
3/1/2022,2020,20210536,39763,39762,BLACKWELL EXP & DEVELOPMENT LLC,Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210755,39053,39769,"KELTON GAS SERVICES, LLC",Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20211129,39765,39773,ANHEUSER-BUSCH LLC,Landfill Gas,INTRASTATE,GEORGIA,0,0,0,0,,0,0,0,,,,,,0.133,0,,,0,0,0,0,0,0,0,0,,,,,,0,0,0,,,,,,0.133,0,,,,,,
3/1/2022,2020,20210280,38546,39776,IBEX MIDSTREAM LLC,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,,0,0,0,,,,,,0.15,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0.15,0,,,,0,0,0
3/1/2022,2020,20210215,38461,39779,"SEABREEZE ENERGY PRODUCERS, LLC",Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210882,39190,39784,"AVOCET LNG, LLC",Natural Gas,INTERSTATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210123,39034,39785,"EPIC CONSOLIDATED OPERATIONS, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,,0,0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,0
3/1/2022,2020,20210598,38883,39791,"AMAROQ RESOURCES, LLC",Natural Gas,INTRASTATE,ALASKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20211267,39631,39801,"ELITE OCTANE, LLC",Natural Gas,INTRASTATE,IOWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210154,39741,39802,"RH ENERGYTRANS, LLC",Natural Gas,INTERSTATE,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,59.94,Leak survey and test station Pipe to Soil,0,,,,,,59.94,0,,,,0,0,0
3/1/2022,2020,20210042,38323,39808,JOHNS MANVILLE,Natural Gas,INTRASTATE,OHIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210855,39158,39809,KLICKITAT PUBLIC UTILITY DISTRICT,Natural Gas,INTRASTATE,WASHINGTON,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
3/1/2022,2020,20211333,39679,39811,"ARCADIA OPERATING, LLC",Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210381,38651,39814,"STATELINE PROCESSING, LLC",Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210188,38434,39816,"INR OPERATING, LLC.",Natural Gas,INTRASTATE,PENNSYLVANIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210338,38605,39824,"POMELO CONNECTOR, LLC",Natural Gas,INTERSTATE,,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
3/1/2022,2020,20210220,38466,39829,"TENASKA PENNSYLVANIA PARTNERS, LLC",Natural Gas,INTRASTATE,PENNSYLVANIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20211162,39482,39831,"PONDEROSA GATHERING (USG), LLC.",Natural Gas,INTRASTATE,OKLAHOMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210518,38798,39835,RENEWABLE ENERGY OF JEFFERSON LLC,Landfill Gas,INTRASTATE,LOUISIANA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,3.4,patrol,0,,,,,,3.4,0,,,,0,0,0
3/1/2022,2020,20210606,38891,39842,UNITED PARCEL SERVICE CENTENNIAL,Natural Gas,INTRASTATE,KENTUCKY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210164,38409,39843,"SANGUINE GAS EXPLORATION, LLC",Natural Gas,INTRASTATE,OKLAHOMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20211263,39587,39844,"THUNDER CREEK GAS SERVICES, LLC",Natural Gas,INTRASTATE,WYOMING,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
3/1/2022,2020,20210580,38863,39850,"TAIT ELECTRIC GENERATING STATION, LLC",Natural Gas,INTRASTATE,OHIO,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,0,0
3/1/2022,2020,20210946,39256,39862,"DTE MIDSTREAM APPALACHIA, LLC",Natural Gas,INTERSTATE,,13.24,13.24,,,,26.48,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.48,0,,,,0,0,0
3/1/2022,2020,20210294,38560,39868,AMERESCO WOODLAND MEADOWS ROMULUS LLC,Landfill Gas,INTRASTATE,MICHIGAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210675,38968,39874,"BEACON WEST ENERGY GROUP, LLC",Natural Gas,INTRASTATE,CALIFORNIA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.64,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.64,1,1,0,0,0,0.64,0.64
3/1/2022,2020,20210984,39296,39880,"TERRA TRANSMISSION, LLC.",Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20211185,39505,39886,SPIRE STL PIPELINE LLC,Natural Gas,INTERSTATE,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210891,39199,39894,"AMP INTRASTATE PIPELINE, LLC",Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210132,38373,39895,"CARLSBAD GATEWAY, LLC",Natural Gas,INTERSTATE,,,23.29,,,,23.29,,,,,,,,23.29,,,,,,,,,,,,,,,,,,,,,,,,,46.58,,,,,0,0,0
3/1/2022,2020,20210480,38757,39901,"MARKWEST PIONEER, L.L.C.",Natural Gas,INTERSTATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20211341,39687,39903,HANNA OIL AND GAS COMPANY,Natural Gas,INTRASTATE,ARKANSAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210609,38894,39904,PERMIAN ADVANTAGE TOYAH LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
3/1/2022,2020,20211388,39797,39905,REP PROCESSING,Natural Gas,INTRASTATE,COLORADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20211168,39488,39908,TALL OAK WOODFORD,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,,,,,,,,,,0,0,0,,,,,,0,0,,,,0,0,0
3/1/2022,2020,20210945,39255,39913,"DTE LOUISIANA GATHERING, LLC",Natural Gas,INTRASTATE,LOUISIANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2020,20210484,38761,39918,"MARKWEST POWER TEX, L.L.C.",Natural Gas,INTRASTATE,TEXAS,,,,,,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,0,0,0
3/1/2022,2020,20210485,38762,39921,"MARKWEST TEXAS PNG UTILITY, L.L.C.",Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210488,38765,39923,"MARKWEST PNG UTILITY, L.L.C.",Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210108,38349,39924,"MARKWEST JAVELINA COMPANY, L.L.C.",Hydrogen Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210107,38348,39926,"MARKWEST GAS SERVICES, L.L.C.",Hydrogen Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210168,38413,39928,JAMESTOWN BOARD OF PUBLIC UTILITIES,Natural Gas,INTRASTATE,NEW YORK,,,,,,,,,,,,,,,,,,2,2,,,3,3,,,3,,,3,,,,,,,,,,2,3,3,,,0,2,2
3/1/2022,2020,20210828,39128,39933,"CHEYENNE CONNECTOR, LLC",Natural Gas,INTERSTATE,,0,71.32,0,0,,71.32,0,0,0,0,0,0,0,71.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,142.64,0,0,0,0,0,0,0
3/1/2022,2020,20211187,39507,39934,"CLEAR CREEK STORAGE COMPANY, LLC",Natural Gas,INTERSTATE,,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
3/1/2022,2020,20211188,39508,39935,SPIRE STORAGE WEST LLC,Natural Gas,INTERSTATE,,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
3/1/2022,2020,20210515,38794,39937,BLACK MOUNTAIN SAND MIDCON LLC,Natural Gas,INTRASTATE,OKLAHOMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210778,39078,39942,"RAVEN BUTENE-1, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,,0,0,0,,,,,,0.22,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0.22,0,,,,0,0,0
3/1/2022,2020,20211291,39625,39950,"3 BEAR DELAWARE OPERATING-NM, LLC",Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,,,,0,0,0
3/1/2022,2020,20210094,38325,39952,UNITED DAIRYMEN OF ARIZONA,Natural Gas,INTRASTATE,ARIZONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210017,38241,39957,VALERO RENEWABLE FUELS,Natural Gas,INTRASTATE,IOWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210995,39727,39958,"1849 MIDSTREAM PARTNERS, LLC",Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.42,Pipeline Patrols,,,,,,,25.42,,,,,0,0,0
3/1/2022,2020,20211005,39728,39959,"1849 ENERGY PARTNERS OPERATING, LLC",Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.94,Pipeline Patrols,,,,,,,7.94,,,,,0,0,0
3/1/2022,2020,20210296,38562,39972,AMERESCO NINETY FIRST AVENUE RENEWABLE BIOGAS,Natural Gas,INTRASTATE,ARIZONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210783,39083,39974,"PETRODOME OPERATING, LLC",Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2020,20210742,39038,39981,WEST TYLER PIPELINE LLC,Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210576,39077,39985,COLLEGIATE MIDSTREAM LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210682,38975,39992,MEGLOBAL AMERICAS INC.,Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,0,0,0
3/1/2022,2020,20210776,39075,39992,MEGLOBAL AMERICAS INC.,Other Gas-Ethylene Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20211165,39485,39994,GULF POWER,Natural Gas,INTRASTATE,FLORIDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20211355,39704,39998,BOUNTY TRANSFER LLC,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,14.5,Leak Surveys,0,,,,,,14.5,0,,,,0,0,0
3/1/2022,2020,20210827,39127,39999,"MATHESON TRI-GAS, INC",Hydrogen Gas,INTRASTATE,TEXAS,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20211082,39401,40001,"KINCAID GENERATION, LLC",Natural Gas,INTRASTATE,ILLINOIS,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,0,0,,,,,,0,0,,,,,,
3/1/2022,2020,20211074,39397,40002,LAYLINE OIL AND GAS LLC,Natural Gas,INTRASTATE,MICHIGAN,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,0,0,0
3/1/2022,2020,20210382,38652,40003,"DOS CAMINOS, LLC",Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20211065,39381,40005,LOS ANGELES WATER & POWER,Natural Gas,INTRASTATE,CALIFORNIA,0,0,0,0,,0,0,0,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20211337,39683,40009,"DEAD HORSE OIL COMPANY, LLC",Natural Gas,INTRASTATE,UTAH,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
3/1/2022,2020,20211332,39678,40027,ENSIGN OPERATING LLC,Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2020,20211175,39495,40031,"FLINT HILLS RESOURCES PORT ARTHUR, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0
3/1/2022,2020,20210850,39150,40037,"BUCHANAN GENERATION, LLC",Natural Gas,INTRASTATE,VIRGINIA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,,,
3/1/2022,2020,20211354,39803,40038,"JM INVESTMENTS, LLC",Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,12.28,,,,,,,,,,,,,,,,,49.12,visual,,,,,,,61.4,,,,,0,0,0
3/1/2022,2020,20210684,38977,40044,"COGENT INTRASTATE PIPELINE,LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,,,,0,0,0
3/1/2022,2020,20210516,38795,40049,"DANE RENEWABLE ENERGY, LLC",Landfill Gas,INTRASTATE,WISCONSIN,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,,,
3/1/2022,2020,20211004,39820,40050,ECO ENERGY NATURAL GAS LLC,Natural Gas,INTRASTATE,VIRGINIA,,,,,,,0,0,,,,,,0,0,,,,,,,,,,,,,,,,0,,0,,,,,,0,0,,,,0,0,0
3/1/2022,2020,20210713,39007,40052,"COMSTOCK OIL & GAS -- LA, LLC",Natural Gas,INTRASTATE,LOUISIANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2020,20210793,39093,40054,"WEST WICHITA GAS GATHERING, LLC",Natural Gas,INTRASTATE,KANSAS,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,9.62,Walk/air patrol,0,,,,,,9.62,0,,,,0,0,0
3/1/2022,2020,20211374,39749,40057,POLARIS OPERATING,Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210903,39211,40069,"STINGRAY PIPELINE COMPANY, LLC",Natural Gas,INTERSTATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2020,20210795,39095,40080,INDORAMA VENTURES OXIDES LLC,Hydrogen Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210808,39108,40080,INDORAMA VENTURES OXIDES LLC,Other Gas-Refinery Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210830,39130,40085,"TRISTATE RTX, LLC",Natural Gas,INTRASTATE,TEXAS,,,,,,,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0
3/1/2022,2020,20211084,39403,40086,"TRISTATE RLA, LLC",Natural Gas,INTRASTATE,LOUISIANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2020,20210768,39067,40093,AIR LIQUIDE ADVANCED TECHNOLOGIES US LLC G,Other Gas-Processed Landfill Methane,INTRASTATE,WISCONSIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2020,20210611,38896,40094,AIR LIQUIDE ADVANCED TECHNOLOGIES US LLC T,Other Gas-Processed Landfill Methane,INTRASTATE,LOUISIANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
