DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTQUNKWNHF,PARTQPRE40HF,PARTQ1940HF,PARTQ1950HF,PARTQ1960HF,PARTQ1970HF,PARTQ1980HF,PARTQ1990HF,PARTQ2000HF,PARTQ2010HF,PARTQ2020HF,PARTQTOTALHF,PARTQUNKWNLF,PARTQPRE40LF,PARTQ1940LF,PARTQ1950LF,PARTQ1960LF,PARTQ1970LF,PARTQ1980LF,PARTQ1990LF,PARTQ2000LF,PARTQ2010LF,PARTQ2020LF,PARTQTOTALLF,PARTQUNKWNTOTAL,PARTQPRE40TOTAL,PARTQ1940TOTAL,PARTQ1950TOTAL,PARTQ1960TOTAL,PARTQ1970TOTAL,PARTQ1980TOTAL,PARTQ1990TOTAL,PARTQ2000TOTAL,PARTQ2010TOTAL,PARTQ2020TOTAL,PARTQTOTAL
3/1/2022,2019,20200414,17925,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WASHINGTON,0,0,0,0,0,0,5.06,2.73,1.23,0.02,,9.04,0,0,0,39.28,84.39,0,0,0,0,0,,123.67,0,0,0,39.28,84.39,0,5.06,2.73,1.23,0.02,,132.71
3/1/2022,2019,20200414,17925,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WYOMING,0,0,0,0,0,0,45.88,3.22,230.84,5.6,,285.54,0,0,0,151.95,155.76,0,0,0,0,0,,307.71,0,0,0,151.95,155.76,0,45.88,3.22,230.84,5.6,,593.25
3/1/2022,2019,20200414,17925,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0,0,0,0,0,13.81,17.48,44.24,11.1,7.86,,94.49,9.15,0,17.96,67.3,40.18,0,0,0,0,0,,134.59,9.15,0,17.96,67.3,40.18,13.81,17.48,44.24,11.1,7.86,,229.08
3/1/2022,2019,20200414,17925,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,KANSAS,,,,,,,,,0.08,,,0.08,,,,,,,,,,,,0,,,,,,,,,0.08,,,0.08
3/1/2022,2019,20200414,17925,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,6.34,0,0,,6.34,0,0,0,5.9,0,0,0,0,0,0,,5.9,0,0,0,5.9,0,0,0,6.34,0,0,,12.24
3/1/2022,2019,20200414,17925,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEBRASKA,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200414,17925,31684,PHILLIPS 66 PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,0,12.2,2.01,57.36,6.76,40.5,,118.83,0,0,0,0,12.02,0,0,0,0,0,,12.02,0,0,0,0,12.02,12.2,2.01,57.36,6.76,40.5,,130.85
3/1/2022,2019,20200160,17383,31687,"HILL-LAKE GAS STORAGE, LLC",HVL,INTRASTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200476,17718,31703,"WILLIAMS MLP OPERATING, LLC",HVL,INTRASTATE,WEST VIRGINIA,,,,,,,,,,5.54,,5.54,,,,,,,,,,,,0,,,,,,,,,,5.54,,5.54
3/1/2022,2019,20200531,17775,31707,CHEVRON U.S.A. INC - PERMIAN BASIN,Crude Oil,INTRASTATE,TEXAS,,,,9.1,,,,,,0,,9.1,,,,,,,,,,,,0,,,,9.1,,,,,,0,,9.1
3/1/2022,2019,20200532,17776,31707,CHEVRON U.S.A. INC - PERMIAN BASIN,HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0.26,,0.26,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.26,,0.26
3/1/2022,2019,20200185,17408,31719,HILAND PARTNERS HOLDINGS LLC,HVL,INTRASTATE,MONTANA,0,0,0,0,0,0,0,0,8.85,0,,8.85,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,8.85,0,,8.85
3/1/2022,2019,20200185,17408,31719,HILAND PARTNERS HOLDINGS LLC,HVL,INTRASTATE,NORTH DAKOTA,0,0,0,0,0,0,0,0,0,12.95,,12.95,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,12.95,,12.95
3/1/2022,2019,20200323,17552,31720,"EXPRESS HOLDINGS (USA), LLC",Crude Oil,INTERSTATE,ILLINOIS,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,4.82,0,0,0,0,0,0,,4.82,0,0,0,4.82,0,0,0,0,0,0,,4.82
3/1/2022,2019,20200323,17552,31720,"EXPRESS HOLDINGS (USA), LLC",Crude Oil,INTERSTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
3/1/2022,2019,20200323,17552,31720,"EXPRESS HOLDINGS (USA), LLC",Crude Oil,INTERSTATE,MISSOURI,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,174.4,0,0,0,0,0,0,,174.4,0,0,0,174.4,0,0,0,0,0,0,,174.4
3/1/2022,2019,20200323,17552,31720,"EXPRESS HOLDINGS (USA), LLC",Crude Oil,INTERSTATE,MONTANA,0,0,0,0,0,0,0,304.08,0,0,,304.08,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,304.08,0,0,,304.08
3/1/2022,2019,20200323,17552,31720,"EXPRESS HOLDINGS (USA), LLC",Crude Oil,INTERSTATE,NEBRASKA,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
3/1/2022,2019,20200323,17552,31720,"EXPRESS HOLDINGS (USA), LLC",Crude Oil,INTERSTATE,WYOMING,0,0,0,0,0,0,0,209.85,0,0,,209.85,0,0,0,67.4,0.39,0,0,0,0,0,,67.79,0,0,0,67.4,0.39,0,0,209.85,0,0,,277.64
3/1/2022,2019,20200018,17214,31721,PIPELINE TECHNOLOGY,HVL,INTRASTATE,LOUISIANA,,,,,,,,,3.3,3,,6.3,,,,,,,,,,,,0,,,,,,,,,3.3,3,,6.3
3/1/2022,2019,20200017,17215,31721,PIPELINE TECHNOLOGY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,,,,,,,,,22,,,22,,,,,,,,,,,,0,,,,,,,,,22,,,22
3/1/2022,2019,20200563,17808,31723,EXXONMOBIL FUELS AND LUBRICANTS COMPANY,Crude Oil,INTERSTATE,LOUISIANA,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200563,17808,31723,EXXONMOBIL FUELS AND LUBRICANTS COMPANY,Crude Oil,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
3/1/2022,2019,20200564,17809,31723,EXXONMOBIL FUELS AND LUBRICANTS COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
3/1/2022,2019,20200695,17983,31755,"NOBLE MIDSTREAM SERVICES, LLC",Crude Oil,INTRASTATE,COLORADO,,,,,,,,,,156.53,,156.53,,,,,,,,,,,,0,,,,,,,,,,156.53,,156.53
3/1/2022,2019,20200695,17983,31755,"NOBLE MIDSTREAM SERVICES, LLC",Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,114.1,,114.1,,,,,,,,,,,,0,,,,,,,,,,114.1,,114.1
3/1/2022,2019,20200662,17918,31755,"NOBLE MIDSTREAM SERVICES, LLC",HVL,INTRASTATE,COLORADO,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200059,17270,31779,SWISSPORT FUELING INC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,ARIZONA,,,,,,,12.28,,,,,12.28,,,,,,,,,,,,0,,,,,,,12.28,,,,,12.28
3/1/2022,2019,20200043,17253,31801,TANDEM ENERGY CORPORATION,Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200373,17608,31816,"MID-CONTINENT FRACTIONATION AND STORAGE, L.L.C.",HVL,INTRASTATE,KANSAS,27.29,0,0,0,0,12.83,0,14.24,3.36,1.39,,59.11,,0,0,0,0,0,0,0,0,0,,0,27.29,0,0,0,0,12.83,0,14.24,3.36,1.39,,59.11
3/1/2022,2019,20200375,17610,31816,"MID-CONTINENT FRACTIONATION AND STORAGE, L.L.C.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,KANSAS,3.54,,,,,,,,,,,3.54,,,,,,,,,,,,0,3.54,,,,,,,,,,,3.54
3/1/2022,2019,20200131,17354,31822,SUNCOR ENERGY (USA) PIPELINE CO.,Crude Oil,INTERSTATE,COLORADO,0,0,0,0,0,0,0,0,0,44.5,,44.5,0,0,60.3,0,0,0,0,0,0,0,,60.3,0,0,60.3,0,0,0,0,0,0,44.5,,104.8
3/1/2022,2019,20200131,17354,31822,SUNCOR ENERGY (USA) PIPELINE CO.,Crude Oil,INTERSTATE,WYOMING,0,0,0,0,0,0,0,0,0,9,,9,0,0,9,0,0,0,0,0,0,0,,9,0,0,9,0,0,0,0,0,0,9,,18
3/1/2022,2019,20200131,17354,31822,SUNCOR ENERGY (USA) PIPELINE CO.,Crude Oil,INTRASTATE,COLORADO,0,0,0,0,0,0,0,0,0,1.6,,1.6,0,0,24.1,0,0,0,0,0,0,0,,24.1,0,0,24.1,0,0,0,0,0,0,1.6,,25.7
3/1/2022,2019,20200131,17354,31822,SUNCOR ENERGY (USA) PIPELINE CO.,Crude Oil,INTRASTATE,WYOMING,0,0,0,0,0,29,57,0,0,0.2,,86.2,0,53.9,78.9,0,0,0,0,0,0,0,,132.8,0,53.9,78.9,0,0,29,57,0,0,0.2,,219
3/1/2022,2019,20200132,17355,31822,SUNCOR ENERGY (USA) PIPELINE CO.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,COLORADO,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,4.17,0,0,0,0,0,,4.17,0,0,0,0,4.17,0,0,0,0,0,,4.17
3/1/2022,2019,20200603,17851,31824,"CALUMET LUBRICANTS CO., L.P.",Crude Oil,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,32.3,0,0,0,0,0,0,,32.3,0,0,0,32.3,0,0,0,0,0,0,,32.3
3/1/2022,2019,20200381,17971,31847,"CALUMET LUBRICANTS CO., L. P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200394,17632,31863,HFOTCO LLC,Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200513,17757,31864,APACHE CORPORATION,CO2,INTRASTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200529,17773,31878,BRIDGER PIPELINE LLC,Crude Oil,INTERSTATE,MONTANA,0,0,0,0,0,0,33,0,0,0,,33,0,0,0,73,0,114,0,0,0,0,,187,0,0,0,73,0,114,33,0,0,0,,220
3/1/2022,2019,20200529,17773,31878,BRIDGER PIPELINE LLC,Crude Oil,INTERSTATE,NORTH DAKOTA,0,0,0,0,0,0,62,6,22,133,,223,0,0,0,0,13,0,0,0,0,0,,13,0,0,0,0,13,0,62,6,22,133,,236
3/1/2022,2019,20200163,17386,31887,DUKE ENERGY KENTUCKY - LIQUID,HVL,INTRASTATE,KENTUCKY,0,0,0,0,0,1.11,0.02,0,0.42,0.34,,1.89,0,0,0,0,1.59,0,0,0,0,0,,1.59,0,0,0,0,1.59,1.11,0.02,0,0.42,0.34,,3.48
3/1/2022,2019,20200530,18027,31888,CENTURION PIPELINE L.P.,Crude Oil,INTERSTATE,NEW MEXICO,0,0,0,0,0,0,0,6.5,0,92.21,,98.71,81.7,0,0,9.3,0,0,0,0,0,0,,91,81.7,0,0,9.3,0,0,0,6.5,0,92.21,,189.71
3/1/2022,2019,20200530,18027,31888,CENTURION PIPELINE L.P.,Crude Oil,INTERSTATE,OKLAHOMA,0,0,103.8,0.1,84.9,0.1,0.9,5.5,3,0.1,,198.4,0.1,0,0,0,0,0,0,0,0,0,,0.1,0.1,0,103.8,0.1,84.9,0.1,0.9,5.5,3,0.1,,198.5
3/1/2022,2019,20200530,18027,31888,CENTURION PIPELINE L.P.,Crude Oil,INTERSTATE,TEXAS,0,0,0,0,0,40.5,0.4,17.9,0.8,0.5,,60.1,179.1,0,75.5,35.7,34.6,0,0,0,0,0,,324.9,179.1,0,75.5,35.7,34.6,40.5,0.4,17.9,0.8,0.5,,385
3/1/2022,2019,20200530,18027,31888,CENTURION PIPELINE L.P.,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,12,0.1,3,2,,17.1,212,0,7.7,30.7,0,0,0,0,0,0,,250.4,212,0,7.7,30.7,0,0,12,0.1,3,2,,267.5
3/1/2022,2019,20200084,17299,31888,CENTURION PIPELINE L.P.,HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,12.5,,12.5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,12.5,,12.5
3/1/2022,2019,20200668,18039,31914,NGL SUPPLY TERMINAL COMPANY LLC,HVL,INTRASTATE,ARKANSAS,,,,,,5.4,,,,,,5.4,,,,,,,,,,,,0,,,,,,5.4,,,,,,5.4
3/1/2022,2019,20200668,18039,31914,NGL SUPPLY TERMINAL COMPANY LLC,HVL,INTRASTATE,OKLAHOMA,,,,,,,,,0.057,,,0.057,,,,,,,,,,,,0,,,,,,,,,0.057,,,0.057
3/1/2022,2019,20200042,18066,31919,MIDSTREAM ENERGY PARTNERS (USA) LLC,HVL,INTRASTATE,CALIFORNIA,,,,,,,,,47.16,,0,47.16,,,,,,,,,,,0,0,,,,,,,,,47.16,,0,47.16
3/1/2022,2019,20200007,17191,31933,CALCASIEU REFINING COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,0,0,0,0,0,5.4,0,0,0,,5.4,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,5.4,0,0,0,,5.4
3/1/2022,2019,20200268,17493,31937,"TPCO, LLC",Crude Oil,INTRASTATE,MISSISSIPPI,,,,,,,,,10.4,,,10.4,,,,,,,,,,,,0,,,,,,,,,10.4,,,10.4
3/1/2022,2019,20200366,17598,31943,MIDCOAST GATHERING (NORTH TEXAS) L.P.,HVL,INTRASTATE,TEXAS,,,,,,,,0.86,15.5,,,16.36,,,,,,,,,,,,0,,,,,,,,0.86,15.5,,,16.36
3/1/2022,2019,20200328,17557,31947,ENBRIDGE PIPELINES (OZARK) L.L.C.,Crude Oil,INTRASTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
3/1/2022,2019,20200328,17557,31947,ENBRIDGE PIPELINES (OZARK) L.L.C.,Crude Oil,INTRASTATE,OKLAHOMA,0,0,0,0,0,1,0,1,1,0,,3,0,0,9,1,1,1,0,0,0,0,,12,0,0,9,1,1,2,0,1,1,0,,15
3/1/2022,2019,20200312,17541,31957,KINDER MORGAN WINK PIPELINE LLC,Crude Oil,INTERSTATE,TEXAS,,,,,,,,,9,1,,10,,,18,318,,,,,,,,336,,,18,318,,,,,9,1,,346
3/1/2022,2019,20200312,17541,31957,KINDER MORGAN WINK PIPELINE LLC,Crude Oil,INTRASTATE,TEXAS,,,,,,,,,2,,,2,,,,,,,,,,,,0,,,,,,,,,2,,,2
3/1/2022,2019,20200372,17607,31970,"CONOCOPHILLIPS ALASKA, INC.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,ALASKA,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
3/1/2022,2019,20200689,17963,31982,"KOCH FERTILIZER, LLC.",HVL,INTRASTATE,IOWA,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200649,17903,31994,"PANTHER OPERATING COMPANY, LLC",Crude Oil,INTERSTATE,LOUISIANA,,,,,,,41.59,6.71,,,,48.3,,,,,,,,,,,,0,,,,,,,41.59,6.71,,,,48.3
3/1/2022,2019,20200649,17903,31994,"PANTHER OPERATING COMPANY, LLC",Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,,,,,286.88,86.2,13.64,33.41,23.88,,444.01,,,,,,,,,,,,0,,,,,,286.88,86.2,13.64,33.41,23.88,,444.01
3/1/2022,2019,20200649,17903,31994,"PANTHER OPERATING COMPANY, LLC",Crude Oil,INTERSTATE,TEXAS,,,,,,22.94,,,,,,22.94,,,,,,,,,,,,0,,,,,,22.94,,,,,,22.94
3/1/2022,2019,20200547,17791,32005,"ENLINK PROCESSING SERVICES, LLC",HVL,INTERSTATE,LOUISIANA,,,,,,52.04,12.25,,0,125.48,,189.77,,,,,7.19,50.08,,,,,,57.27,,,,,7.19,102.12,12.25,,0,125.48,,247.04
3/1/2022,2019,20200547,17791,32005,"ENLINK PROCESSING SERVICES, LLC",HVL,INTERSTATE,TEXAS,,,,,,,,,,64.27,,64.27,,,,,,,,,,,,0,,,,,,,,,,64.27,,64.27
3/1/2022,2019,20200547,17791,32005,"ENLINK PROCESSING SERVICES, LLC",HVL,INTRASTATE,LOUISIANA,,,,,38.9,21.44,82.19,39.08,0.31,52.08,,234,,,,,147.48,20.47,20.47,,,,,188.42,,,,,186.38,41.91,102.66,39.08,0.31,52.08,,422.42
3/1/2022,2019,20200548,17792,32005,"ENLINK PROCESSING SERVICES, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,,,,,,,15.6,3.48,,1.75,,20.83,,,,,2.21,,,,,,,2.21,,,,,2.21,,15.6,3.48,,1.75,,23.04
3/1/2022,2019,20200049,17259,32007,SUPERIOR PIPELINE COMPANY L.L.C.,HVL,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,11.12,24.95,,36.07,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,11.12,24.95,,36.07
3/1/2022,2019,20200469,18927,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Crude Oil,INTERSTATE,NEW MEXICO,,0,0,0,0,0,6.77,0.01,21.5,0,,28.28,,0,6.57,0,0,0,0,0,0,0,,6.57,,0,6.57,0,0,0,6.77,0.01,21.5,0,,34.85
3/1/2022,2019,20200469,18927,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Crude Oil,INTERSTATE,TEXAS,,0,0,0,0,0,3.96,0,9.99,0,,13.95,,11.23,0,0,0,0,0,0,0,0,,11.23,,11.23,0,0,0,0,3.96,0,9.99,0,,25.18
3/1/2022,2019,20200469,18927,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Crude Oil,INTERSTATE,UTAH,0,,,,,,41.13,0.71,95.09,,,136.93,0,69.49,24.55,,,,,,,,,94.04,0,69.49,24.55,,,,41.13,0.71,95.09,,,230.97
3/1/2022,2019,20200469,18927,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Crude Oil,INTERSTATE,WYOMING,0,0,0,0,0,0,290.18,0.23,0.25,0.01,,290.67,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,290.18,0.23,0.25,0.01,,290.67
3/1/2022,2019,20200469,18927,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Crude Oil,INTRASTATE,KANSAS,0,0,0,0,0,0,0,0,3.85,0.09,,3.94,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,3.85,0.09,,3.94
3/1/2022,2019,20200469,18927,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Crude Oil,INTRASTATE,NEW MEXICO,,,,,,10.15,68.67,8.27,111.76,31.13,,229.98,0.51,,,,,,,,,,,0.51,0.51,,,,,10.15,68.67,8.27,111.76,31.13,,230.49
3/1/2022,2019,20200469,18927,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Crude Oil,INTRASTATE,TEXAS,,0,0,,0,0,4.03,0,7.96,0,,11.99,,4.79,0,13.73,0,0,0,0,0,0,,18.52,,4.79,0,13.73,0,0,4.03,0,7.96,0,,30.51
3/1/2022,2019,20200469,18927,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Crude Oil,INTRASTATE,UTAH,0,0,0,0,0,0,0,0,0.63,0,,0.63,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.63,0,,0.63
3/1/2022,2019,20200470,17943,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEBRASKA,,,,,,,,,58.86,0.02,,58.88,,,,,,,,,,,,0,,,,,,,,,58.86,0.02,,58.88
3/1/2022,2019,20200470,17943,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW MEXICO,,,,,,,,15.18,58.55,0.51,,74.24,0.76,,,108.49,,,,,,,,109.25,0.76,,,108.49,,,,15.18,58.55,0.51,,183.49
3/1/2022,2019,20200470,17943,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTERSTATE,OKLAHOMA,,,,,,,,,0.35,,,0.35,,,,28.27,,,,,,,,28.27,,,,28.27,,,,,0.35,,,28.62
3/1/2022,2019,20200470,17943,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,,,,,,,14.38,102.98,32.04,12.66,,162.06,0,,,63.61,,,,,,,,63.61,0,,,63.61,,,14.38,102.98,32.04,12.66,,225.67
3/1/2022,2019,20200470,17943,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTERSTATE,UTAH,,,,,,,,,3.49,1.27,,4.76,,,,,,,,,,,,0,,,,,,,,,3.49,1.27,,4.76
3/1/2022,2019,20200470,17943,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WYOMING,,,,,,,,,0.03,0.02,,0.05,0,,,,,,,,,,,0,0,,,,,,,,0.03,0.02,,0.05
3/1/2022,2019,20200470,17943,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,IDAHO,,,,,,,,0.07,,,,0.07,,,,,13.23,,,,,,,13.23,,,,,13.23,,,0.07,,,,13.3
3/1/2022,2019,20200470,17943,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW MEXICO,,,,,,,64.18,128.59,0.1,1.96,,194.83,,,,34.24,,,,,,,,34.24,,,,34.24,,,64.18,128.59,0.1,1.96,,229.07
3/1/2022,2019,20200470,17943,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,OKLAHOMA,,,,,,,,,,3.05,,3.05,,,,,,,,,,,,0,,,,,,,,,,3.05,,3.05
3/1/2022,2019,20200470,17943,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,25.87,6.41,10.1,8.79,,51.17,,,,269.1,,,,,,,,269.1,,,,269.1,,,25.87,6.41,10.1,8.79,,320.27
3/1/2022,2019,20200470,17943,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,UTAH,,,,,,,,,,0.11,,0.11,,,0.01,,,,,,,,,0.01,,,0.01,,,,,,,0.11,,0.12
3/1/2022,2019,20200470,17943,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,WYOMING,,,,,,,,,4,,,4,,,,,,,,,,,,0,,,,,,,,,4,,,4
3/1/2022,2019,20200683,17950,32051,"MARTIN OPERATING PARTNERSHIP, L.P.",HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,,0,0,11.75,0,0,0,0,0,0,0,0,,11.75,0,11.75,0,0,0,0,0,0,0,0,,11.75
3/1/2022,2019,20200693,17974,32051,"MARTIN OPERATING PARTNERSHIP, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,1.39,4.43,,5.82,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1.39,4.43,,5.82
3/1/2022,2019,20200524,17768,32052,"WHITE MARLIN OPERATING COMPANY, LLC",Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200229,17453,32062,IMTT-PIPELINE,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW JERSEY,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200229,17453,32062,IMTT-PIPELINE,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW YORK,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200624,17875,32073,LUCID ARTESIA COMPANY,HVL,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,7.22,,7.22,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,7.22,,7.22
3/1/2022,2019,20200318,17547,32080,"CCPS TRANSPORTATION, LLC",Crude Oil,INTERSTATE,ILLINOIS,0,0,0,0,0,0,0,1.4,0,0,,1.4,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1.4,0,0,,1.4
3/1/2022,2019,20200318,17547,32080,"CCPS TRANSPORTATION, LLC",Crude Oil,INTERSTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
3/1/2022,2019,20200318,17547,32080,"CCPS TRANSPORTATION, LLC",Crude Oil,INTERSTATE,MISSOURI,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,,1
3/1/2022,2019,20200318,17547,32080,"CCPS TRANSPORTATION, LLC",Crude Oil,INTERSTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
3/1/2022,2019,20200292,17520,32082,"ZENITH ENERGY TERMINALS HOLDINGS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,OHIO,,,,,,0.045,,,,,,0.045,,,0.922,,0.284,,,,,,,1.206,,,0.922,,0.284,0.045,,,,,,1.251
