DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTQUNKWNHF,PARTQPRE40HF,PARTQ1940HF,PARTQ1950HF,PARTQ1960HF,PARTQ1970HF,PARTQ1980HF,PARTQ1990HF,PARTQ2000HF,PARTQ2010HF,PARTQ2020HF,PARTQTOTALHF,PARTQUNKWNLF,PARTQPRE40LF,PARTQ1940LF,PARTQ1950LF,PARTQ1960LF,PARTQ1970LF,PARTQ1980LF,PARTQ1990LF,PARTQ2000LF,PARTQ2010LF,PARTQ2020LF,PARTQTOTALLF,PARTQUNKWNTOTAL,PARTQPRE40TOTAL,PARTQ1940TOTAL,PARTQ1950TOTAL,PARTQ1960TOTAL,PARTQ1970TOTAL,PARTQ1980TOTAL,PARTQ1990TOTAL,PARTQ2000TOTAL,PARTQ2010TOTAL,PARTQ2020TOTAL,PARTQTOTAL
3/1/2022,2020,20210559,18665,32073,LUCID ARTESIA COMPANY,HVL,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,7.22,,7.22,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,7.22,,7.22
3/1/2022,2020,20210278,18375,32080,"CCPS TRANSPORTATION, LLC",Crude Oil,INTERSTATE,ILLINOIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210278,18375,32080,"CCPS TRANSPORTATION, LLC",Crude Oil,INTERSTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210278,18375,32080,"CCPS TRANSPORTATION, LLC",Crude Oil,INTERSTATE,MISSOURI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210278,18375,32080,"CCPS TRANSPORTATION, LLC",Crude Oil,INTERSTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210573,18680,32082,"ZENITH ENERGY TERMINALS HOLDINGS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,OHIO,,,,,,,,,,,0.666,0.666,,,0.903,,0,,,,,,,0.903,,,0.903,,0,,,,,,0.666,1.569
3/1/2022,2020,20210298,18395,32083,"DCOR, LLC",Crude Oil,INTERSTATE,CALIFORNIA,,,,,,,9.73,,,,,9.73,,,,,4.77,,,,,,,4.77,,,,,4.77,,9.73,,,,,14.5
3/1/2022,2020,20210298,18395,32083,"DCOR, LLC",Crude Oil,INTERSTATE,OCS-Pacific,,,,,,,6.52,,,,,6.52,,,,,6.4,,,,,,,6.4,,,,,6.4,,6.52,,,,,12.92
3/1/2022,2020,20210298,18395,32083,"DCOR, LLC",Crude Oil,INTRASTATE,CALIFORNIA,2.54,,,,,,5.22,1.99,,,,9.75,,,,,,16.83,,,,,,16.83,2.54,,,,,16.83,5.22,1.99,,,,26.58
3/1/2022,2020,20210377,18474,32091,"WILLIAMS OIL GATHERING, LLC",Crude Oil,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,0,17.92,0,,17.92,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,17.92,0,,17.92
3/1/2022,2020,20210377,18474,32091,"WILLIAMS OIL GATHERING, LLC",Crude Oil,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,126.86,0,,126.86,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,126.86,0,,126.86
3/1/2022,2020,20210198,18287,32094,AUX SABLE LIQUID PRODUCTS,HVL,INTRASTATE,ILLINOIS,,,,,,28.311,,,3.445,0.077,,31.833,,,,,,,,,,,,0,,,,,,28.311,,,3.445,0.077,,31.833
3/1/2022,2020,20210569,18676,32095,"LBC HOUSTON, L.P.",HVL,INTRASTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2020,20210568,18675,32095,"LBC HOUSTON, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2020,20210361,18458,32096,WYNNEWOOD REFINERY COMPANY,Crude Oil,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210363,18460,32099,ENERGY TRANSFER COMPANY,Crude Oil,INTERSTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210363,18460,32099,ENERGY TRANSFER COMPANY,Crude Oil,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,43.1,0,43.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,0,43.1
3/1/2022,2020,20210363,18460,32099,ENERGY TRANSFER COMPANY,Crude Oil,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
3/1/2022,2020,20210363,18460,32099,ENERGY TRANSFER COMPANY,Crude Oil,INTRASTATE,TEXAS,52.8,0,0,0,0,0,26,21.2,21.4,154.6,0,276,0,0,0,0,12.4,0,0,0,0,0,0,12.4,52.8,0,0,0,12.4,0,26,21.2,21.4,154.6,0,288.4
3/1/2022,2020,20210362,18459,32099,ENERGY TRANSFER COMPANY,HVL,INTERSTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,31.2,0,31.2,0,0,0,0,32.2,0,0,0,0,0,0,32.2,0,0,0,0,32.2,0,0,0,0,31.2,0,63.4
3/1/2022,2020,20210362,18459,32099,ENERGY TRANSFER COMPANY,HVL,INTERSTATE,TEXAS,0.8,0,0,0,0,29.4,0,15.5,0,937.9,0,983.6,0,0,0,0.8,26.9,0,0,0,0,0,0,27.7,0.8,0,0,0.8,26.9,29.4,0,15.5,0,937.9,0,1011.3
3/1/2022,2020,20210362,18459,32099,ENERGY TRANSFER COMPANY,HVL,INTRASTATE,LOUISIANA,48.1,0,0,0,0,0,0,0,100.7,67.6,0,216.4,0,0,0,0,0,0,0,0,0,0,0,0,48.1,0,0,0,0,0,0,0,100.7,67.6,0,216.4
3/1/2022,2020,20210362,18459,32099,ENERGY TRANSFER COMPANY,HVL,INTRASTATE,TEXAS,125.3,0,0,0,0,90.3,12.7,24,15.1,323.9,0,591.3,0,0,90.8,68.8,17.9,0,0,0,0,0,0,177.5,125.3,0,90.8,68.8,17.9,90.3,12.7,24,15.1,323.9,0,768.8
3/1/2022,2020,20210364,18461,32099,ENERGY TRANSFER COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,0,1.4,0,0,0,1.5,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,1.5,0,2.9
3/1/2022,2020,20210182,18271,32103,CRIMSON PIPELINE L.P.,Crude Oil,INTRASTATE,CALIFORNIA,,,,,,0,220,41.16,27.01,7.18,,295.35,23.163,170,268,230.98,202,77.19,,,,,,971.333,23.163,170,268,230.98,202,77.19,220,41.16,27.01,7.18,,1266.683
3/1/2022,2020,20210441,18543,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTERSTATE,COLORADO,0,0,0,0,0,0,0,0,0,149.52,0,149.52,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,149.52,0,149.52
3/1/2022,2020,20210441,18543,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTERSTATE,ILLINOIS,0,0,0,0,167.16,39.58,9.33,2.46,0,2.58,0,221.11,0,0,0,0,33.94,0,0,0,0,0,0,33.94,0,0,0,0,201.1,39.58,9.33,2.46,0,2.58,0,255.05
3/1/2022,2020,20210441,18543,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTERSTATE,INDIANA,0,0,0,0,3.51,0,0.43,0,0.04,0,,3.98,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,3.51,0,0.43,0,0.04,0,,3.98
3/1/2022,2020,20210441,18543,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTERSTATE,IOWA,0,0,0,0,221.55,121.96,0,0.01,0.16,0.44,0.16,344.28,0,0,0,0,3.23,0,0,0,0,0,,3.23,0,0,0,0,224.78,121.96,0,0.01,0.16,0.44,0.16,347.51
3/1/2022,2020,20210441,18543,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTERSTATE,KANSAS,0,0,0,0,231.48,302.79,130.46,12,120.93,389.41,76.44,1263.51,0,68.09,0,78.83,18.01,0,0,0,0,0,0,164.93,0,68.09,0,78.83,249.49,302.79,130.46,12,120.93,389.41,76.44,1428.44
3/1/2022,2020,20210441,18543,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTERSTATE,MISSOURI,0,0,0,0,0,38.1,0.08,0,0,0,,38.18,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,38.1,0.08,0,0,0,,38.18
3/1/2022,2020,20210441,18543,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTERSTATE,MONTANA,0,0,0,0,0,0,9,0,0,452.14,,461.14,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,9,0,0,452.14,,461.14
3/1/2022,2020,20210441,18543,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTERSTATE,NEBRASKA,0,0,0,0,76.78,0,0,0,0,0.23,0,77.01,0,0,0,0,1.61,0,0,0,0,0,0,1.61,0,0,0,0,78.39,0,0,0,0,0.23,0,78.62
3/1/2022,2020,20210441,18543,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTERSTATE,NEW MEXICO,0,0,0,0,0,66.29,0.48,3.55,0.89,4.76,0,75.97,0,0,0,22,126.55,0,0,0,0,0,0,148.55,0,0,0,22,126.55,66.29,0.48,3.55,0.89,4.76,0,224.52
3/1/2022,2020,20210441,18543,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTERSTATE,NORTH DAKOTA,0,0,0,0,0,0,2.48,0,0,233.35,74.84,310.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,0,0,233.35,74.84,310.67
3/1/2022,2020,20210441,18543,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTERSTATE,OKLAHOMA,0,0,0,0,0,100.4,308.16,376.57,82.82,358.09,172.44,1398.48,0,30.87,0,32.51,9.26,0,0,0,0,0,,72.64,0,30.87,0,32.51,9.26,100.4,308.16,376.57,82.82,358.09,172.44,1471.12
3/1/2022,2020,20210441,18543,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTERSTATE,TEXAS,19.87,0,0,0,0,603.26,761.3,723.63,519.87,624.55,492.1,3744.58,0,0,25.66,95.35,294.23,0,0,0,0,0,0,415.24,19.87,0,25.66,95.35,294.23,603.26,761.3,723.63,519.87,624.55,492.1,4159.82
3/1/2022,2020,20210441,18543,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTERSTATE,WYOMING,0,0,0,0,0,0,0,0,0,701.39,,701.39,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,701.39,,701.39
3/1/2022,2020,20210441,18543,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTRASTATE,KANSAS,0,0,0,0,2.86,2.47,5.34,2.95,58.4,16.82,0,88.84,0,0,0,21.02,163.49,0,0,0,0,0,,184.51,0,0,0,21.02,166.35,2.47,5.34,2.95,58.4,16.82,0,273.35
3/1/2022,2020,20210441,18543,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTRASTATE,OKLAHOMA,0,0,0,0,0.94,639.56,566.81,104.25,125.01,423.52,0.01,1860.1,0,0,0,0,100.51,0,0,0,0,0,,100.51,0,0,0,0,101.45,639.56,566.81,104.25,125.01,423.52,0.01,1960.61
3/1/2022,2020,20210441,18543,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTRASTATE,TEXAS,0,0,0,0,0.17,0,34.32,3.63,30.56,17.2,0,85.88,0,0,0,0.3,0,0,0,0,0,0,,0.3,0,0,0,0.3,0.17,0,34.32,3.63,30.56,17.2,0,86.18
3/1/2022,2020,20210442,18544,32109,"ONEOK NGL PIPELINE, LLC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,0,0,0,0,1.48,0,0,0,0,0,1.48,,,,,,,,,,,,0,0,0,0,0,0,1.48,0,0,0,0,0,1.48
3/1/2022,2020,20210442,18544,32109,"ONEOK NGL PIPELINE, LLC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,0,0,0,0,0,0.31,0,13.78,0,0.21,0,14.3,0,0,0,71.5,61.89,0,0,0,0,0,0,133.39,0,0,0,71.5,61.89,0.31,0,13.78,0,0.21,0,147.69
3/1/2022,2020,20210442,18544,32109,"ONEOK NGL PIPELINE, LLC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,KANSAS,0,,0,0,0,100.94,10.8,0.55,0.1,0.24,0,112.63,0,0,0,92.18,40.02,0,0,0,0,0,0,132.2,0,0,0,92.18,40.02,100.94,10.8,0.55,0.1,0.24,0,244.83
3/1/2022,2020,20210442,18544,32109,"ONEOK NGL PIPELINE, LLC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEBRASKA,0,0,0,29.25,0,0,23.86,0.02,0,0.18,1.33,54.64,0,,0,28.34,31.11,0,0,0,0,0,0,59.45,0,0,0,57.59,31.11,0,23.86,0.02,0,0.18,1.33,114.09
3/1/2022,2020,20210442,18544,32109,"ONEOK NGL PIPELINE, LLC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,OKLAHOMA,0,0,0,0,0,9.91,0,0,0,5.69,0,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.91,0,0,0,5.69,0,15.6
3/1/2022,2020,20210442,18544,32109,"ONEOK NGL PIPELINE, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210460,18562,32114,COPANO NGL SERVICES LLC,HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,46.72,0,0.11,32.68,0,79.51,0,2.46,94.75,0,6.66,0,0,0,0,0,0,103.87,0,2.46,94.75,0,6.66,0,46.72,0,0.11,32.68,0,183.38
3/1/2022,2020,20210322,18419,32117,"ASCENSION PIPELINE COMPANY, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,,,,,,,,,,32.48,,32.48,,,,,,,,,,,,0,,,,,,,,,,32.48,,32.48
3/1/2022,2020,20210060,18115,32120,NORTHVILLE INDUSTRIES CORP.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW YORK,,,,,,22.67,,,,,0,22.67,,,,5.68,8.34,,,,,,0,14.02,,,,5.68,8.34,22.67,,,,,0,36.69
3/1/2022,2020,20210051,18106,32129,OKLAHOMA GAS PROCESSING,HVL,INTRASTATE,OKLAHOMA,,,,,,,,,11,,0,11,,,,,,,,,,,0,0,,,,,,,,,11,,0,11
3/1/2022,2020,20210552,18657,32135,PHILLIPS 66 COMPANY - LOS ANGELES REFINERY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,,,2.49,,,,,,,0,,2.49,,,,,,,,,,,,0,,,2.49,,,,,,,0,,2.49
3/1/2022,2020,20210416,18516,32147,MARATHON PIPE LINE LLC,Crude Oil,INTERSTATE,COLORADO,,,,,,0.1,,,,0.2,,0.3,,,,,,,,,,,,0,,,,,,0.1,,,,0.2,,0.3
3/1/2022,2020,20210416,18516,32147,MARATHON PIPE LINE LLC,Crude Oil,INTERSTATE,ILLINOIS,0,0,0,0,40.5,76.1,0.3,0.6,58.9,2.6,0.2,179.2,0,0,54.1,53.4,33,0.2,0,0.1,0,0,0,140.8,0,0,54.1,53.4,73.5,76.3,0.3,0.7,58.9,2.6,0.2,320
3/1/2022,2020,20210416,18516,32147,MARATHON PIPE LINE LLC,Crude Oil,INTERSTATE,INDIANA,0,0,0,0,0,0,0.3,2,3.4,2.6,,8.3,0,0,0,3.5,58.5,0,0,0,0,0,,62,0,0,0,3.5,58.5,0,0.3,2,3.4,2.6,,70.3
3/1/2022,2020,20210416,18516,32147,MARATHON PIPE LINE LLC,Crude Oil,INTERSTATE,KENTUCKY,0,0,0,0,0,110.9,0.2,1.7,1.5,43.4,0,157.7,0,0,0,0,0.6,0,0,0,0,0,0,0.6,0,0,0,0,0.6,110.9,0.2,1.7,1.5,43.4,0,158.3
3/1/2022,2020,20210416,18516,32147,MARATHON PIPE LINE LLC,Crude Oil,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1
3/1/2022,2020,20210416,18516,32147,MARATHON PIPE LINE LLC,Crude Oil,INTERSTATE,MICHIGAN,0,0,0,0,0,0,0.2,0.4,0.4,1.8,0,2.8,0,0,0,3.4,43.4,0,0,0,0,0,0,46.8,0,0,0,3.4,43.4,0,0.2,0.4,0.4,1.8,0,49.6
3/1/2022,2020,20210416,18516,32147,MARATHON PIPE LINE LLC,Crude Oil,INTERSTATE,MISSISSIPPI,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
3/1/2022,2020,20210416,18516,32147,MARATHON PIPE LINE LLC,Crude Oil,INTERSTATE,MISSOURI,0,0,0,0,0,0,0,0,0,1.7,0,1.7,0,0,289.5,0.2,0.3,0,0,0,0,0,0,290,0,0,289.5,0.2,0.3,0,0,0,0,1.7,0,291.7
3/1/2022,2020,20210416,18516,32147,MARATHON PIPE LINE LLC,Crude Oil,INTERSTATE,OHIO,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1
3/1/2022,2020,20210416,18516,32147,MARATHON PIPE LINE LLC,Crude Oil,INTERSTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.8,0,0,130.9,0,1.1,0,0,0,0,0,0,132,0,0,130.9,0,1.1,0,0,0,0.2,0.2,0.4,132.8
3/1/2022,2020,20210416,18516,32147,MARATHON PIPE LINE LLC,Crude Oil,INTERSTATE,TENNESSEE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210416,18516,32147,MARATHON PIPE LINE LLC,Crude Oil,INTERSTATE,UTAH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210416,18516,32147,MARATHON PIPE LINE LLC,Crude Oil,INTERSTATE,WEST VIRGINIA,0,0,0,0,0,0,0,0.1,0.1,0,0,0.2,0,0,0,0.2,0.5,0.3,0,0,0,0,0,1,0,0,0,0.2,0.5,0.3,0,0.1,0.1,0,0,1.2
3/1/2022,2020,20210416,18516,32147,MARATHON PIPE LINE LLC,Crude Oil,INTERSTATE,WYOMING,0,0,0,0,0,0,0.2,3.4,0,4.8,0,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.4,0,4.8,0,8.4
3/1/2022,2020,20210416,18516,32147,MARATHON PIPE LINE LLC,Crude Oil,INTRASTATE,ALASKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,4.1,0,0,0,0,4.1,0,0,0,0,0,0,4.1
3/1/2022,2020,20210416,18516,32147,MARATHON PIPE LINE LLC,Crude Oil,INTRASTATE,CALIFORNIA,,,,,,,,6.1,8.7,,,14.8,3.3,,,0.6,4.7,0.7,,,,,,9.3,3.3,,,0.6,4.7,0.7,,6.1,8.7,,,24.1
3/1/2022,2020,20210416,18516,32147,MARATHON PIPE LINE LLC,Crude Oil,INTRASTATE,ILLINOIS,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.1,0,0,0,0.2
3/1/2022,2020,20210416,18516,32147,MARATHON PIPE LINE LLC,Crude Oil,INTRASTATE,KENTUCKY,0,0,0,0,0,0,0.4,0,0,0,,0.4,0,0,0,0,1.4,0,0,0,0,0,,1.4,0,0,0,0,1.4,0,0.4,0,0,0,,1.8
3/1/2022,2020,20210416,18516,32147,MARATHON PIPE LINE LLC,Crude Oil,INTRASTATE,MINNESOTA,0,,0,,0,0,0,0,0.1,0,0,0.1,0,0,0,2.4,2.3,0,0,0,0,0,0,4.7,0,0,0,2.4,2.3,0,0,0,0.1,0,0,4.8
3/1/2022,2020,20210416,18516,32147,MARATHON PIPE LINE LLC,Crude Oil,INTRASTATE,OHIO,0,0,0,0,0,0,0,98,18.9,0.2,0,117.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,18.9,0.2,0,117.1
3/1/2022,2020,20210416,18516,32147,MARATHON PIPE LINE LLC,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210416,18516,32147,MARATHON PIPE LINE LLC,Crude Oil,INTRASTATE,UTAH,,,,,,,,,2.3,,,2.3,,,,,1,,,,,,,1,,,,,1,,,,2.3,,,3.3
3/1/2022,2020,20210417,18518,32147,MARATHON PIPE LINE LLC,HVL,INTERSTATE,ILLINOIS,0,0,0,0,0,0,0,0,0,0.6,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.6
3/1/2022,2020,20210417,18518,32147,MARATHON PIPE LINE LLC,HVL,INTERSTATE,INDIANA,0,0,0,0,0,0,0.1,0,0,0.3,0,0.4,0,0,0,0,24,0,0,0,0,0,0,24,0,0,0,0,24,0,0.1,0,0,0.3,0,24.4
3/1/2022,2020,20210417,18518,32147,MARATHON PIPE LINE LLC,HVL,INTERSTATE,KENTUCKY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210417,18518,32147,MARATHON PIPE LINE LLC,HVL,INTERSTATE,WEST VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210417,18518,32147,MARATHON PIPE LINE LLC,HVL,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210417,18518,32147,MARATHON PIPE LINE LLC,HVL,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0.2,3.7,0.5,0,4.4,0,0,0,6.9,8.6,0,0,0,0,0,0,15.5,0,0,0,6.9,8.6,0,0,0.2,3.7,0.5,0,19.9
3/1/2022,2020,20210417,18518,32147,MARATHON PIPE LINE LLC,HVL,INTRASTATE,TEXAS,0,0,0,0,0,80.9,6.7,0,2.6,42.2,0.5,132.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.9,6.7,0,2.6,42.2,0.5,132.9
3/1/2022,2020,20210418,18824,32147,MARATHON PIPE LINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ARKANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210418,18824,32147,MARATHON PIPE LINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,IDAHO,0,0,0,0,0,0,0,0,13.9,0.6,0,14.5,18.7,0,93.6,172.5,56.1,5.5,0,0,0,0,0,346.4,18.7,0,93.6,172.5,56.1,5.5,0,0,13.9,0.6,0,360.9
3/1/2022,2020,20210418,18824,32147,MARATHON PIPE LINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,0,0,0,0,13.2,22,62.1,6.2,4.6,0,108.1,0,0,0.1,478.2,44.8,2.6,0,0,0,0,0,525.7,0,0,0.1,478.2,44.8,15.8,22,62.1,6.2,4.6,0,633.8
3/1/2022,2020,20210418,18824,32147,MARATHON PIPE LINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,0,0,0,0,6.5,106.3,8.3,32.6,3.6,5.5,0,162.8,0,0,0,82.5,6.5,0.8,0,0,0,0,0,89.8,0,0,0,82.5,13,107.1,8.3,32.6,3.6,5.5,0,252.6
3/1/2022,2020,20210418,18824,32147,MARATHON PIPE LINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,KENTUCKY,0,0,0,0,0,11.3,5.3,0.2,1.7,0.1,0,18.6,0,0,0,5.5,0,3.7,0,0,0,0,0,9.2,0,0,0,5.5,0,15,5.3,0.2,1.7,0.1,0,27.8
3/1/2022,2020,20210418,18824,32147,MARATHON PIPE LINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,0,0,0,0,0,66.6,2.5,0,30.9,0.7,0,100.7,0,0,0,0.4,0,0.1,0,0,0,0,0,0.5,0,0,0,0.4,0,66.7,2.5,0,30.9,0.7,0,101.2
3/1/2022,2020,20210418,18824,32147,MARATHON PIPE LINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MICHIGAN,0,0,0,0,0,0,0.7,0,0.2,0.4,0.2,1.5,0,0,0,82.7,0,0,0,0,0,0,0,82.7,0,0,0,82.7,0,0,0.7,0,0.2,0.4,0.2,84.2
3/1/2022,2020,20210418,18824,32147,MARATHON PIPE LINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSISSIPPI,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0.7,0,0,0,0,0,0.7,0,0,0,0,0,0.7,0,0,0,0.1,0,0.8
3/1/2022,2020,20210418,18824,32147,MARATHON PIPE LINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OHIO,0,0,0,0,0,8.1,81.6,8.5,153.9,119.7,0.5,372.3,0,0,43.6,32.5,8.3,0.1,0,0,0,0,0,84.5,0,0,43.6,32.5,8.3,8.2,81.6,8.5,153.9,119.7,0.5,456.8
3/1/2022,2020,20210418,18824,32147,MARATHON PIPE LINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OREGON,0,0,0,0,0,0,0.3,0,0.2,0.2,0.2,0.9,65.8,0,0,20.4,0,0,0,0,0,0,0,86.2,65.8,0,0,20.4,0,0,0.3,0,0.2,0.2,0.2,87.1
3/1/2022,2020,20210418,18824,32147,MARATHON PIPE LINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,PENNSYLVANIA,0,0,0,0,0,0,0.3,0,0,0,0,0.3,0,0,12.4,0,0,0,0,0,0,0,0,12.4,0,0,12.4,0,0,0,0.3,0,0,0,0,12.7
