DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTIUNKWN,PARTIPRE20,PARTI192029,PARTI193039,PARTI194049,PARTI195059,PARTI196069,PARTI197079,PARTI198089,PARTI199099,PARTI200009,PARTI201019,PARTI202029,PARTITOTAL
3/1/2022,2019,20200574,17821,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,,,4.617,,4.617
3/1/2022,2019,20200576,17823,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,HVL,INTERSTATE,TEXAS,,,,,,,52.12,,,,,,,52.12
3/1/2022,2019,20200576,17823,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,HVL,INTRASTATE,TEXAS,,,,,,33.329,,0.005,4.482,2.183,0.141,0.698,,40.838
3/1/2022,2019,20200577,17824,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,,,,,,8.758,,,0.193,0.367,1.105,0.261,,10.684
3/1/2022,2019,20200577,17824,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,,,,,,2.477,,,,,0.687,,,3.164
3/1/2022,2019,20200577,17824,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TENNESSEE,,,,,,,,,,,0.451,,,0.451
3/1/2022,2019,20200577,17824,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,,,,,69.069,,69.069
3/1/2022,2019,20200045,17255,4461,"EOG RESOURCES, INC",Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,52.455,,52.455
3/1/2022,2019,20200148,17371,4472,CYPRESS INTERSTATE PIPELINE LLC,HVL,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,27.15,0,0,,27.15
3/1/2022,2019,20200148,17371,4472,CYPRESS INTERSTATE PIPELINE LLC,HVL,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,77.19,0,0,,77.19
3/1/2022,2019,20200378,17616,4805,EXPLORER PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,,,,,,,,260.33,1.15,0.18,0.12,18.5,,280.28
3/1/2022,2019,20200378,17616,4805,EXPLORER PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,,,,,,2.2,,36.22,,,1.68,1,,41.1
3/1/2022,2019,20200378,17616,4805,EXPLORER PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSOURI,,0,0,,0,,,293.8,0,1.03,1.24,0.21,,296.28
3/1/2022,2019,20200378,17616,4805,EXPLORER PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OKLAHOMA,,0,0,,31.9,3.99,0.73,282.24,0.01,0.47,1.48,0.71,,321.53
3/1/2022,2019,20200378,17616,4805,EXPLORER PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,,,,0.17,322.29,16.08,15.94,466.87,15.42,33.12,7.7,20.11,,897.7
3/1/2022,2019,20200612,18041,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTERSTATE,LOUISIANA,0.12,,0,0,0,70.3,50.03,0.55,3.49,47.55,12.64,0.77,,185.45
3/1/2022,2019,20200612,18041,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,,,,,,,,,137.79,0.12,0.01,,137.92
3/1/2022,2019,20200612,18041,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTERSTATE,TEXAS,0.02,,0,0,9.98,0,19.3,4.08,46.29,31.54,1.87,0.57,,113.65
3/1/2022,2019,20200612,18041,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTRASTATE,MONTANA,20.35,,0,0,40.57,2.84,1.68,0,0,3.19,0.85,1.56,,71.04
3/1/2022,2019,20200612,18041,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTRASTATE,TEXAS,0,,0.11,0,33.74,57.49,8.87,3.2,0.96,42.26,1.67,0,,148.3
3/1/2022,2019,20200615,17864,4906,EXXONMOBIL PIPELINE CO,HVL,INTRASTATE,LOUISIANA,2.76,,0,0,0,148.52,53.5,62.09,49.51,195.08,4.36,0.6,,516.42
3/1/2022,2019,20200615,17864,4906,EXXONMOBIL PIPELINE CO,HVL,INTRASTATE,TEXAS,4.4,0.03,0,42.7,35.73,27.77,387.89,276.61,160.37,131.19,35.09,3.09,,1104.87
3/1/2022,2019,20200628,17879,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,,,,,,,,,,,,1.12,,1.12
3/1/2022,2019,20200628,17879,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,0,,0,0,0,0,0,0,0,19.6,0.15,0,,19.75
3/1/2022,2019,20200628,17879,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,0,,0,0,0,0,0.01,13.53,0.03,10.46,0.95,0.02,,25
3/1/2022,2019,20200628,17879,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WASHINGTON,,,,,,,,,,,,0.95,,0.95
3/1/2022,2019,20200628,17879,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,,,,,,2.33,0.03,,,1.68,,,,4.04
3/1/2022,2019,20200628,17879,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,12.37,,,,204.28,46.83,225.35,7.32,49.98,7.53,31.63,7.38,,592.67
3/1/2022,2019,20200353,17584,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",CO2,INTRASTATE,WYOMING,,,,,,,,,,160.48,,,,160.48
3/1/2022,2019,20200686,18024,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",Crude Oil,INTERSTATE,CALIFORNIA,,,,,,,,,,6.2,,,,6.2
3/1/2022,2019,20200686,18024,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",Crude Oil,INTERSTATE,OCS-Pacific,,,,,,,,,,4.63,,,,4.63
3/1/2022,2019,20200234,17458,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",Crude Oil,INTERSTATE,KANSAS,0,0,0,0,162.62,6.57,18.5,1.67,0,21.24,1.26,7.7,,219.56
3/1/2022,2019,20200234,17458,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",Crude Oil,INTERSTATE,OKLAHOMA,0,0,0,0,55.66,14.8,1.33,4.85,0.3,1.45,2.18,0,,80.57
3/1/2022,2019,20200234,17458,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",Crude Oil,INTRASTATE,KANSAS,0,0,0,0,0,25.45,11.01,0,0,0,0,11.39,,47.85
3/1/2022,2019,20200234,17458,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",Crude Oil,INTRASTATE,OKLAHOMA,,,,45.26,0.03,0.16,1.01,0.34,0.28,0.7,53.26,0.89,,101.93
3/1/2022,2019,20200219,17443,6911,GULF STATE PIPELINE CO INC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,31,,,,24,,55
3/1/2022,2019,20200385,17623,7063,HARBOR PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW JERSEY,78.6,,0,0,0,,1.6,0,0,0.1,0,,,80.3
3/1/2022,2019,20200192,17415,7660,HUNT CRUDE OIL SUPPLY CO,Crude Oil,INTERSTATE,ALABAMA,,,,,,,,105,,,,,,105
3/1/2022,2019,20200192,17415,7660,HUNT CRUDE OIL SUPPLY CO,Crude Oil,INTERSTATE,MISSISSIPPI,0,0,0,0,0,0,46.85,21.24,,21.8,6.2,1.63,,97.72
3/1/2022,2019,20200192,17415,7660,HUNT CRUDE OIL SUPPLY CO,Crude Oil,INTRASTATE,ALABAMA,,,,,,,8.31,,,20.6,1.41,,,30.32
3/1/2022,2019,20200122,17344,8014,IDAHO PIPELINE CORP,Refined and/or Petroleum Product (non-HVL),INTRASTATE,IDAHO,,,0,0,0,0,0,0,2.32,0,0,0,,2.32
3/1/2022,2019,20200046,17256,8166,"ADELPHIA GATEWAY, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,PENNSYLVANIA,,,,,,,,48.8,,0.1,0.4,0.1,,49.4
3/1/2022,2019,20200116,18839,8175,INTERSTATE STORAGE & PIPELINE C0,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW JERSEY,,,,,,,11.53,,,,0.19,0.08,,11.8
3/1/2022,2019,20200652,18051,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTERSTATE,KANSAS,1.22,0,0,0,0,309.8,76.5,55.1,0,3.7,56.2,32.7,0,535.22
3/1/2022,2019,20200652,18051,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTERSTATE,NEBRASKA,,,,,,,,,,,28.95,,,28.95
3/1/2022,2019,20200652,18051,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTERSTATE,OKLAHOMA,,,,,,,,26.2,,23.57,,,,49.77
3/1/2022,2019,20200652,18051,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTERSTATE,TEXAS,,,,,,,,,,17.34,,,,17.34
3/1/2022,2019,20200652,18051,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTRASTATE,KANSAS,,,,,26.5,80.45,,,,,,73.02,0,179.97
3/1/2022,2019,20200655,17922,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,ARKANSAS,0,0,0,0,0,0,13.1,252.1,0,0.4,0.1,0.01,,265.71
3/1/2022,2019,20200655,17922,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,ILLINOIS,0,0,0,0,0,0,0,142,0,2.9,0.24,32.6,,177.74
3/1/2022,2019,20200655,17922,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,INDIANA,0,0,0,0,0,0,0,170.9,0,0,0,0,,170.9
3/1/2022,2019,20200655,17922,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,IOWA,0,0,0,0,0,0,0,428.1,10.8,0.1,0.4,0.5,,439.9
3/1/2022,2019,20200655,17922,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,KANSAS,0.2,0,0,0,0,113,0.6,0,2.2,0.3,0.2,9.8,,126.3
3/1/2022,2019,20200655,17922,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,LOUISIANA,0,0,0,0,0,0,208.4,143.3,36.2,0.4,6.7,0.1,,395.1
3/1/2022,2019,20200655,17922,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,MISSOURI,0,0,0,0,0,0,0,364.3,28.7,17.4,0.5,2.2,,413.1
3/1/2022,2019,20200655,17922,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,NEBRASKA,0,0,0,0,0,166.8,0,145.6,0.2,0.5,2.1,0.8,,316
3/1/2022,2019,20200655,17922,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,SOUTH DAKOTA,0,0,0,0,0,1.7,0,0,0,0,0,0.5,,2.2
3/1/2022,2019,20200656,17923,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,0.9,0,0,39.8,141.8,0,80.2,0.3,1.8,3.5,2,2,,272.3
3/1/2022,2019,20200656,17923,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,KANSAS,0.6,0,0,21,134.2,153.8,76.5,0.6,110.2,21,16.9,5.8,,540.6
3/1/2022,2019,20200656,17923,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MINNESOTA,0.1,0,0,0,223.9,3,2.9,1.1,0.1,2.9,1.1,0.7,,235.8
3/1/2022,2019,20200656,17923,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEBRASKA,0,0,0,66.3,80.4,79.2,188.3,0.4,241.4,5.3,4.6,1.5,,667.4
3/1/2022,2019,20200656,17923,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NORTH DAKOTA,0.8,0,0,0,0,196.4,64.3,3,0,0.5,1.8,8.5,,275.3
3/1/2022,2019,20200656,17923,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,SOUTH DAKOTA,0,0,0,0,33.5,1.8,232.9,36.8,0.2,1.2,1.3,1.3,,309
3/1/2022,2019,20200656,17923,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,WYOMING,0,0,0,0,0,0,6.5,0,0,0,0.2,0,,6.7
3/1/2022,2019,20200431,17670,10250,KIANTONE PIPELINE CORP,Crude Oil,INTERSTATE,NEW YORK,,,,,,,,64.54,0.1,,0.21,0.07,,64.92
3/1/2022,2019,20200431,17670,10250,KIANTONE PIPELINE CORP,Crude Oil,INTERSTATE,PENNSYLVANIA,,,,,,,,13.29,,0.04,0.01,0.02,,13.36
3/1/2022,2019,20200432,17671,10250,KIANTONE PIPELINE CORP,Refined and/or Petroleum Product (non-HVL),INTRASTATE,PENNSYLVANIA,,,,,,,,4.958,0.307,0.298,1.314,0.038,,6.915
3/1/2022,2019,20200285,17513,10346,KUPARUK TRANSPORTATION CO,Crude Oil,INTERSTATE,ALASKA,0,0,0,0,0,0,0,0,32.743,0,4.118,0,,36.861
3/1/2022,2019,20200064,17275,11032,SPIRE MISSOURI INC. EAST,HVL,INTERSTATE,ILLINOIS,,,,5.656,,,16.098,4.842,,,0.255,,,26.851
3/1/2022,2019,20200064,17275,11032,SPIRE MISSOURI INC. EAST,HVL,INTERSTATE,MISSOURI,,,,,,1.784,9.496,,1.73,,,0.181,,13.191
3/1/2022,2019,20200320,17549,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,ILLINOIS,0,0,0,0,0,75.29,116.58,0.8,0,115.62,138.64,75.64,,522.57
3/1/2022,2019,20200320,17549,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,INDIANA,0,0,0,0,0,7.31,4.08,90.65,0,0,5.68,65.06,,172.78
3/1/2022,2019,20200320,17549,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,MICHIGAN,0,0,0,0,0,550.49,0,296.81,0,0,0,227.03,,1074.33
3/1/2022,2019,20200320,17549,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,MINNESOTA,0,0,0,0,0,282.23,283,117.03,0,0,557.75,4.48,,1244.49
3/1/2022,2019,20200320,17549,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,NEW YORK,0,0,0,0,0,0,24.99,4.39,0,0,0,0.39,,29.77
3/1/2022,2019,20200320,17549,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,NORTH DAKOTA,0,0,0,0,0,27.99,12.28,0,0,0,84.02,15.71,,140
3/1/2022,2019,20200320,17549,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,WISCONSIN,0,0,0,0,0,104.35,346.4,0,0,345.52,358.16,26.51,,1180.94
3/1/2022,2019,20200321,17550,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HVL,INTERSTATE,MINNESOTA,0,0,0,0,0,175.58,0,0,0,108.11,0,0,,283.69
3/1/2022,2019,20200321,17550,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HVL,INTERSTATE,NORTH DAKOTA,0,0,0,0,0,0,0,0,0,27.91,0,0,,27.91
3/1/2022,2019,20200321,17550,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HVL,INTERSTATE,WISCONSIN,0,0,0,0,0,13.24,0,0,0,0,0,0,,13.24
3/1/2022,2019,20200602,17849,11272,LAVACA PIPELINE CO,HVL,INTRASTATE,TEXAS,0,,0,0,0,0,0,0,0,39.33,13.2,2.38,,54.91
3/1/2022,2019,20200605,17853,11272,LAVACA PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,,,13.05,,,,13.05
3/1/2022,2019,20200299,17528,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTERSTATE,ARKANSAS,,,,15.5,,,,,,,15.52,,,31.02
3/1/2022,2019,20200299,17528,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTERSTATE,LOUISIANA,,,,2.36,,14.48,,,,,48,,,64.84
3/1/2022,2019,20200299,17528,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTRASTATE,ARKANSAS,,,,32.85,26.28,5.46,,2.73,,0.9,30.93,11.17,,110.32
3/1/2022,2019,20200299,17528,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTRASTATE,TEXAS,,,186.75,0,0,0,0,0,0,4.5,1.02,3.93,,196.2
3/1/2022,2019,20200300,17529,11551,"DELEK LOGISTICS OPERATING, LLC.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,ARKANSAS,,,,4.43,149.56,,,7.97,,,8.41,,,170.37
3/1/2022,2019,20200453,17693,11733,LOOP LLC,Crude Oil,INTERSTATE,LOUISIANA,,,,,,,,,89.8,,3.1,1.6,,94.5
3/1/2022,2019,20200453,17693,11733,LOOP LLC,Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,,,,,,,,19.6,,,,,19.6
3/1/2022,2019,20200457,17697,11733,LOOP LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,,,,,,,,,6.4,,,,,6.4
3/1/2022,2019,20200457,17697,11733,LOOP LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OCS-Gulf of Mexico,,,,,,,,,15,,,,,15
3/1/2022,2019,20200591,17838,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",HVL,INTERSTATE,IOWA,,,,,,,163.57,55.16,,0.24,0.01,2.36,,221.34
3/1/2022,2019,20200591,17838,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",HVL,INTERSTATE,KANSAS,,,,,,,69.64,0.09,,,0.05,0.05,,69.83
3/1/2022,2019,20200591,17838,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",HVL,INTERSTATE,MINNESOTA,,,,,,,,45.37,,,,0.03,,45.4
3/1/2022,2019,20200591,17838,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",HVL,INTERSTATE,NEBRASKA,,,,,,,152.52,11.65,,0.58,0.19,0.64,,165.58
3/1/2022,2019,20200386,17624,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,ARKANSAS,15.1,,,,,,,,,,,,,15.1
3/1/2022,2019,20200386,17624,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,KENTUCKY,0.8,0,0,0,0,222.1,0,0,0.8,5.4,0,0,,229.1
3/1/2022,2019,20200386,17624,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,LOUISIANA,52.8,,,,,176.8,,0.3,,0.2,0.4,,,230.5
3/1/2022,2019,20200386,17624,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,MICHIGAN,7.2,,,,,,,,,,,,,7.2
3/1/2022,2019,20200386,17624,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,MISSISSIPPI,3.6,,,,,190.5,,,,,,,,194.1
3/1/2022,2019,20200386,17624,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,OHIO,219.2,0,0,0,0,0,0,0,0.3,16.7,0,0.3,,236.5
3/1/2022,2019,20200386,17624,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,TENNESSEE,0,,0,0,0,153.7,0,0,0,0,0,0,,153.7
3/1/2022,2019,20200386,17624,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,TEXAS,,,,,,48,,,,,,,,48
3/1/2022,2019,20200536,17780,12624,EXXONMOBIL OIL CORPORATION,Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,5.97,,,,5.97
3/1/2022,2019,20200537,17781,12624,EXXONMOBIL OIL CORPORATION,HVL,INTRASTATE,TEXAS,7.54,,,,,54.63,24.65,103.01,0.04,12.2,1.14,0.12,,203.33
3/1/2022,2019,20200541,17785,12624,EXXONMOBIL OIL CORPORATION,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,6.17,0.32,9.14,7.27,0,0,2.03,5.26,0.1,0.01,1.66,0.61,,32.57
3/1/2022,2019,20200590,17837,12628,MOBIL  PIPE  LINE COMPANY,Crude Oil,INTERSTATE,ILLINOIS,,,,,,,,21.05,,,,,,21.05
3/1/2022,2019,20200590,17837,12628,MOBIL  PIPE  LINE COMPANY,Crude Oil,INTRASTATE,TEXAS,0,,1.56,0,0,10.74,0.09,30.65,0,0.02,4.21,0,,47.27
3/1/2022,2019,20200565,17810,12628,MOBIL  PIPE  LINE COMPANY,HVL,INTRASTATE,TEXAS,0.64,,0,0,0,46.14,1.12,70.72,5.48,0.84,10.45,0.01,,135.4
3/1/2022,2019,20200551,17795,12628,MOBIL  PIPE  LINE COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,ILLINOIS,,,,,,,,2.98,,,0.29,,,3.27
3/1/2022,2019,20200535,17779,12634,EXXONMOBIL OIL CORPORATION,HVL,INTRASTATE,TEXAS,12.09,,,,,65.63,63.63,4.17,16.33,14.32,2.93,0.16,,179.26
3/1/2022,2019,20200235,17459,12913,SUPERIOR REFINING COMPANY LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,WISCONSIN,,,,,,4.023,0.17,0.37,0.251,0.525,,0.229,,5.568
3/1/2022,2019,20200542,17786,14145,"ENLINK OHIO RIVER VALLEY PIPELINE, LLC",Crude Oil,INTRASTATE,OHIO,,,,,,,,22.858,36.497,,0.019,0.017,,59.391
3/1/2022,2019,20200102,17321,14194,"OILTANKING, HOUSTON LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,,,,4.68,,,4.68
3/1/2022,2019,20200162,17385,14391,"OSAGE PIPE LINE COMPANY, LLC",Crude Oil,INTERSTATE,KANSAS,,,,,,,,57.11,,0.3,2.9,,,60.31
3/1/2022,2019,20200162,17385,14391,"OSAGE PIPE LINE COMPANY, LLC",Crude Oil,INTERSTATE,OKLAHOMA,,,,,,,,75.18,,0.17,,,,75.35
3/1/2022,2019,20200497,17740,15156,SINCLAIR TRANSPORTATION COMPANY,Crude Oil,INTERSTATE,COLORADO,,,,,,,15.46,,,,2.62,0.15,,18.23
3/1/2022,2019,20200497,17740,15156,SINCLAIR TRANSPORTATION COMPANY,Crude Oil,INTERSTATE,WYOMING,,,,,,,168.43,98.73,,14.13,104.75,32.16,,418.2
3/1/2022,2019,20200497,17740,15156,SINCLAIR TRANSPORTATION COMPANY,Crude Oil,INTRASTATE,WYOMING,,,,,79.28,9.94,,12.74,,0.39,8.09,5.78,,116.22
3/1/2022,2019,20200459,18006,15156,SINCLAIR TRANSPORTATION COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,COLORADO,,,,,,,58.61,,0.01,15.92,7.92,42.82,,125.28
3/1/2022,2019,20200459,18006,15156,SINCLAIR TRANSPORTATION COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,,,4.65,,3.1,,,,,0.06,1.51,2.48,,11.8
3/1/2022,2019,20200459,18006,15156,SINCLAIR TRANSPORTATION COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,KANSAS,,,,,,,5.85,,,0.99,0.9,,,7.74
3/1/2022,2019,20200459,18006,15156,SINCLAIR TRANSPORTATION COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSOURI,,,17.23,107.67,15.07,,1.12,,,1.39,28.06,35.66,,206.2
3/1/2022,2019,20200459,18006,15156,SINCLAIR TRANSPORTATION COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WYOMING,,,,,,,111.18,,0.03,4.6,1.45,0.47,,117.73
3/1/2022,2019,20200459,18006,15156,SINCLAIR TRANSPORTATION COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,WYOMING,,,,,,,5.08,55.68,,21.08,29.27,2.39,,113.5
3/1/2022,2019,20200647,17901,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,0,27.25,0,0,0,0.15,,27.4
3/1/2022,2019,20200650,17904,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,14.5,0,0,0.1,,14.6
3/1/2022,2019,20200648,17902,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,35.36,0,3.11,4.17,32.7,0.04,0.16,0.37,,75.91
3/1/2022,2019,20200008,17192,15645,PLACID PIPELINE COMPANY LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,,,,,5,,2,1,,,1,,,9
3/1/2022,2019,20200155,17378,15674,PLANTATION PIPE LINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ALABAMA,0,0,0,0,11.33,294.32,158.84,128.31,0.14,12.04,5.9,1.54,,612.42
3/1/2022,2019,20200155,17378,15674,PLANTATION PIPE LINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,GEORGIA,0,0,0,0,84.02,157.62,281.37,93.07,34.49,7.74,3.69,1.18,,663.18
3/1/2022,2019,20200155,17378,15674,PLANTATION PIPE LINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,0,0,0,0,75.25,105.18,0.26,4.73,1.34,2.2,0.33,0,,189.29
3/1/2022,2019,20200155,17378,15674,PLANTATION PIPE LINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSISSIPPI,0,0,0,0,16.38,329.58,120,266.72,0.26,1.1,1.48,0.31,,735.83
3/1/2022,2019,20200155,17378,15674,PLANTATION PIPE LINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NORTH CAROLINA,0,0,0,0,0,106.94,100.26,100.21,4.49,1.68,4.67,1.58,,319.83
3/1/2022,2019,20200155,17378,15674,PLANTATION PIPE LINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,SOUTH CAROLINA,0,0,0,0,0,101.63,101.67,0,0,0.06,0.1,0.01,,203.47
