DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTLHIGHPOPON,PARTLOTHPOPON,PARTLDWON,PARTLECRESON,PARTLCNAVWON,PARTLSEGMILESTOTALON,PARTLECRESOFF,PARTLCNAVWOFF,PARTLSEGMILESTOTALOFF
3/1/2022,2019,20200533,17777,38893,PTE PIPELINE LLC,Crude Oil,INTERSTATE,ALASKA,0,1.7,1.53,22.26,1.65,22.26,,,
3/1/2022,2019,20200331,17560,38894,"THUNDER BASIN PIPELINE, LLC",Crude Oil,INTRASTATE,WYOMING,0,4.36,7.07,0,0,7.07,,,
3/1/2022,2019,20200153,17376,38895,KINDER MORGAN SOUTHEAST TERMINALS,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NORTH CAROLINA,0,3.8,0,2.4,0,3.8,,,
3/1/2022,2019,20200069,17280,38919,LEGACY RESERVES OPERATING LP,Crude Oil,INTRASTATE,WYOMING,0,0,0,0,0,0,,,
3/1/2022,2019,20200430,17669,38922,MIPC LLC,HVL,INTRASTATE,PENNSYLVANIA,0.28,0,0,0,0,0.28,,,
3/1/2022,2019,20200444,17998,38922,MIPC LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW JERSEY,5.71,4.08,0.4,2.08,3.69,6.12,,,
3/1/2022,2019,20200444,17998,38922,MIPC LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,PENNSYLVANIA,17.76,10.55,0.21,11.13,11.1,17.76,,,
3/1/2022,2019,20200444,17998,38922,MIPC LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,PENNSYLVANIA,27.79,6.46,4.33,8.84,6.45,27.79,,,
3/1/2022,2019,20200550,18007,38924,NGL CRUDE TERMINALS,Crude Oil,INTRASTATE,COLORADO,0,2,0,0,0,2,,,
3/1/2022,2019,20200550,18007,38924,NGL CRUDE TERMINALS,Crude Oil,INTRASTATE,LOUISIANA,0,0,0,0,2.78,2.78,,,
3/1/2022,2019,20200550,18007,38924,NGL CRUDE TERMINALS,Crude Oil,INTRASTATE,OKLAHOMA,0,0,0,2.5,0,2.5,,,
3/1/2022,2019,20200333,17562,38926,BLACK BEAR MIDSTREAM LLC,HVL,INTRASTATE,LOUISIANA,0,0,1.21,1.21,0.78,1.21,,,
3/1/2022,2019,20200421,17660,38927,UGI ENERGY SERVICES,HVL,INTRASTATE,OHIO,0,13.47,8.1,0,0,21.57,,,
3/1/2022,2019,20200101,18895,38930,"PATOKA TERMINAL COMPANY, LLC",Crude Oil,INTRASTATE,ILLINOIS,,,0.45,,,0.45,,,
3/1/2022,2019,20200520,17764,38931,TABULA RASA ENERGY LLC,CO2,INTRASTATE,COLORADO,,,,,,,,,
3/1/2022,2019,20200520,17764,38931,TABULA RASA ENERGY LLC,CO2,INTRASTATE,TEXAS,,,,,,,,,
3/1/2022,2019,20200193,17930,38933,MARATHON PIPE LINE (WEST),Crude Oil,INTERSTATE,COLORADO,0,0,0,0,0,0,,,
3/1/2022,2019,20200193,17930,38933,MARATHON PIPE LINE (WEST),Crude Oil,INTERSTATE,MONTANA,0,0,0,0,0,0,,,
3/1/2022,2019,20200193,17930,38933,MARATHON PIPE LINE (WEST),Crude Oil,INTERSTATE,NORTH DAKOTA,0,14.7,20.9,17.3,0,34.7,,,
3/1/2022,2019,20200193,17930,38933,MARATHON PIPE LINE (WEST),Crude Oil,INTERSTATE,UTAH,0,0,0,0,0,0,,,
3/1/2022,2019,20200193,17930,38933,MARATHON PIPE LINE (WEST),Crude Oil,INTERSTATE,WYOMING,0,72.1,44.7,68.6,0,124.3,,,
3/1/2022,2019,20200193,17930,38933,MARATHON PIPE LINE (WEST),Crude Oil,INTRASTATE,ALASKA,0,4.1,1.2,0,0,4.1,,,
3/1/2022,2019,20200193,17930,38933,MARATHON PIPE LINE (WEST),Crude Oil,INTRASTATE,CALIFORNIA,41.1,10.5,4,5.6,7.7,41.3,,,
3/1/2022,2019,20200193,17930,38933,MARATHON PIPE LINE (WEST),Crude Oil,INTRASTATE,UTAH,5.2,2.3,5.2,0,0,5.2,,,
3/1/2022,2019,20200305,17534,38933,MARATHON PIPE LINE (WEST),HVL,INTRASTATE,CALIFORNIA,2.3,0,0,0,0,2.3,,,
3/1/2022,2019,20200305,17534,38933,MARATHON PIPE LINE (WEST),HVL,INTRASTATE,NORTH DAKOTA,0,14.6,1.9,0.3,0,16.8,,,
3/1/2022,2019,20200195,17418,38933,MARATHON PIPE LINE (WEST),Refined and/or Petroleum Product (non-HVL),INTERSTATE,IDAHO,40.2,102.6,96.1,164,0,223.7,,,
3/1/2022,2019,20200195,17418,38933,MARATHON PIPE LINE (WEST),Refined and/or Petroleum Product (non-HVL),INTERSTATE,OREGON,0,37.2,31,40.4,2.5,94.1,,,
3/1/2022,2019,20200195,17418,38933,MARATHON PIPE LINE (WEST),Refined and/or Petroleum Product (non-HVL),INTERSTATE,UTAH,84.9,48.2,78.5,38.8,0,140.8,,,
3/1/2022,2019,20200195,17418,38933,MARATHON PIPE LINE (WEST),Refined and/or Petroleum Product (non-HVL),INTERSTATE,WASHINGTON,12.6,11.2,15.3,11.4,4.5,31.6,,,
3/1/2022,2019,20200195,17418,38933,MARATHON PIPE LINE (WEST),Refined and/or Petroleum Product (non-HVL),INTRASTATE,ALASKA,6.9,56.4,3.8,11.1,14,63.9,,,
3/1/2022,2019,20200195,17418,38933,MARATHON PIPE LINE (WEST),Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,77.3,9.7,16,5.8,7.3,77.3,,,
3/1/2022,2019,20200195,17418,38933,MARATHON PIPE LINE (WEST),Refined and/or Petroleum Product (non-HVL),INTRASTATE,MINNESOTA,3.8,8,4.9,3,2.1,8.6,,,
3/1/2022,2019,20200195,17418,38933,MARATHON PIPE LINE (WEST),Refined and/or Petroleum Product (non-HVL),INTRASTATE,UTAH,14.4,3.2,10.7,0,0,14.4,,,
3/1/2022,2019,20200368,17603,38937,"MIDCOAST ENERGY, LLC",HVL,INTRASTATE,TEXAS,,5.09,,31.76,,36.85,,,
3/1/2022,2019,20200083,17298,38938,"WTG NGL PIPELINE COMPANY, LLC",HVL,INTRASTATE,TEXAS,0,0,0,0.06,0,0.06,,,
3/1/2022,2019,20200316,17545,38945,BAKKEN PIPELINE COMPANY LP,Crude Oil,INTERSTATE,NORTH DAKOTA,0,6.35,0.93,0,0,6.9,,,
3/1/2022,2019,20200037,17247,38949,"NAVARRO MIDSTREAM SERVICES, LLC.",Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2019,20200085,17301,38957,"CALUMET SAN ANTONIO REFINING, LLC",Crude Oil,INTRASTATE,TEXAS,5.835,4.521,0,0,0,10.356,0,0,0
3/1/2022,2019,20200203,18237,38964,"PHILADELPHIA ENERGY SOLUTIONS REFINING AND MARKETING, LLC",HVL,INTRASTATE,PENNSYLVANIA,1.89,,,1.89,1.89,1.89,,,
3/1/2022,2019,20200204,18236,38964,"PHILADELPHIA ENERGY SOLUTIONS REFINING AND MARKETING, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,PENNSYLVANIA,15.43,0,2.12,15.43,15.43,15.43,,,
3/1/2022,2019,20200121,17343,38968,OASIS PETROLEUM NORTH AMERICA,Crude Oil,INTRASTATE,NORTH DAKOTA,0,1.83,1.83,2.25,0,2.25,,,
3/1/2022,2019,20200502,17746,38989,EMERALD GATHERING AND TRANSMISSION,Crude Oil,INTRASTATE,TEXAS,,1.81,1.81,,1.81,1.81,,,
3/1/2022,2019,20200335,18048,39010,"BLUE RACER MIDSTREAM, LLC",HVL,INTRASTATE,OHIO,0,0.51,14.12,0,0,14.12,,,
3/1/2022,2019,20200335,18048,39010,"BLUE RACER MIDSTREAM, LLC",HVL,INTRASTATE,WEST VIRGINIA,12.84,5.09,4.67,1.34,0.37,24.31,,,
3/1/2022,2019,20200442,17681,39012,"SUMMIT MIDSTREAM PARTNERS, LLC",Crude Oil,INTRASTATE,NORTH DAKOTA,0,4.8,0,0,0,4.8,,,
3/1/2022,2019,20200445,17684,39012,"SUMMIT MIDSTREAM PARTNERS, LLC",HVL,INTRASTATE,COLORADO,0,0,0,0,0,0,,,
3/1/2022,2019,20200150,17373,39023,DOUBLE EAGLE PIPELINE LLC,Crude Oil,INTRASTATE,TEXAS,6.14,35.63,33.76,40.38,6.34,65.54,,,
3/1/2022,2019,20200671,17936,39038,E&T LLC,Crude Oil,INTRASTATE,CALIFORNIA,0,0.37,0,0,0,0.37,0,0,0
3/1/2022,2019,20200380,17618,39043,"TALLGRASS PONY EXPRESS PIPELINE, LLC",Crude Oil,INTERSTATE,COLORADO,0,27.378,55.449,68.193,0,83.063,,,
3/1/2022,2019,20200380,17618,39043,"TALLGRASS PONY EXPRESS PIPELINE, LLC",Crude Oil,INTERSTATE,KANSAS,19.261,148.721,240.312,299.074,0,313.378,,,
3/1/2022,2019,20200380,17618,39043,"TALLGRASS PONY EXPRESS PIPELINE, LLC",Crude Oil,INTERSTATE,NEBRASKA,0,18.387,21.431,46.235,0,46.722,,,
3/1/2022,2019,20200380,17618,39043,"TALLGRASS PONY EXPRESS PIPELINE, LLC",Crude Oil,INTERSTATE,OKLAHOMA,0,32.869,45.957,71.077,2.019,74.436,,,
3/1/2022,2019,20200380,17618,39043,"TALLGRASS PONY EXPRESS PIPELINE, LLC",Crude Oil,INTERSTATE,WYOMING,0,22.927,23.414,31.313,0,31.887,,,
3/1/2022,2019,20200030,17236,39046,"BRIDGER SWAN RANCH, LLC",Crude Oil,INTRASTATE,WYOMING,0,0,2.288,0,0,2.288,,,
3/1/2022,2019,20200249,17473,39047,"GEL OFFSHORE PIPELINE, LLC",Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,,,,,,0,0,0
3/1/2022,2019,20200079,17291,39050,"CASPER CRUDE TO RAIL, LLC",Crude Oil,INTERSTATE,WYOMING,1.47,5.54,8.86,1.17,0,8.86,,,
3/1/2022,2019,20200141,17364,39065,HESS ND,Crude Oil,INTRASTATE,NORTH DAKOTA,0,0.35,0,3.38,2.43,6.16,,,
3/1/2022,2019,20200127,17350,39065,HESS ND,HVL,INTRASTATE,NORTH DAKOTA,0,0.15,0,0,2.4,2.55,,,
3/1/2022,2019,20200126,17349,39065,HESS ND,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NORTH DAKOTA,0,0.075,0,0,0,0.075,,,
3/1/2022,2019,20200456,17696,39068,"FIELDWOOD ENERGY, LLC",Crude Oil,INTERSTATE,LOUISIANA,0,0.62,0,17.1,4,21.72,72.141,4.649,76.79
3/1/2022,2019,20200456,17696,39068,"FIELDWOOD ENERGY, LLC",Crude Oil,INTRASTATE,LOUISIANA,0,0,10,0,4.41,14.4,0,0,0
3/1/2022,2019,20200456,17696,39068,"FIELDWOOD ENERGY, LLC",Crude Oil,INTRASTATE,TEXAS,0,0.78,0,0,0,0.78,16.57,0,16.57
3/1/2022,2019,20200207,17430,39069,"EMPIRE PIPELINE, LLC",Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,,,,,,0,0,0
3/1/2022,2019,20200207,17430,39069,"EMPIRE PIPELINE, LLC",Crude Oil,INTRASTATE,LOUISIANA,,,,,,,,,
3/1/2022,2019,20200702,18032,39073,OCI BEAUMONT LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2019,20200223,17447,39084,"CRIMSON GULF, LLC",Crude Oil,INTERSTATE,LOUISIANA,13.906,36.653,33.208,3.706,29.547,100.669,4.24,0,4.24
3/1/2022,2019,20200223,17447,39084,"CRIMSON GULF, LLC",Crude Oil,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,0
3/1/2022,2019,20200144,18292,39090,"NUTAAQ PIPELINE, LLC",Crude Oil,INTRASTATE,ALASKA,0,0,0,24.48,0.57,25.05,,,
3/1/2022,2019,20200086,17302,39098,"TEXSTAR MIDSTREAM LOGISTICS, LP",Crude Oil,INTRASTATE,TEXAS,0,7.863,0,3.234,0,11.097,0,0,0
3/1/2022,2019,20200215,17439,39099,CALIBER NORTH DAKOTA LLC,Crude Oil,INTRASTATE,NORTH DAKOTA,0,0,0,17.34,0,17.34,,,
3/1/2022,2019,20200214,17438,39099,CALIBER NORTH DAKOTA LLC,HVL,INTRASTATE,NORTH DAKOTA,0,0,0,0.4,0,0.4,,,
3/1/2022,2019,20200570,17816,39105,VALERO PARTNERS OPERATING CO. LLC,Crude Oil,INTERSTATE,MISSISSIPPI,27.419,34.207,0,12.859,0.122,37.909,,,
3/1/2022,2019,20200570,17816,39105,VALERO PARTNERS OPERATING CO. LLC,Crude Oil,INTERSTATE,OKLAHOMA,0,0.687,0,14.92,0,14.922,,,
3/1/2022,2019,20200570,17816,39105,VALERO PARTNERS OPERATING CO. LLC,Crude Oil,INTERSTATE,TENNESSEE,13.805,6.991,0,5.699,5.374,13.991,,,
3/1/2022,2019,20200570,17816,39105,VALERO PARTNERS OPERATING CO. LLC,Crude Oil,INTERSTATE,TEXAS,0,1.293,0,6.139,0,7.242,,,
3/1/2022,2019,20200570,17816,39105,VALERO PARTNERS OPERATING CO. LLC,Crude Oil,INTRASTATE,TEXAS,15.815,6.043,15.221,0,1.894,19.651,,,
3/1/2022,2019,20200573,17820,39105,VALERO PARTNERS OPERATING CO. LLC,HVL,INTRASTATE,TEXAS,2.211,0,0,0,0,2.211,,,
3/1/2022,2019,20200571,17817,39105,VALERO PARTNERS OPERATING CO. LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ARKANSAS,0,0.464,0,0.793,0.094,0.793,,,
3/1/2022,2019,20200571,17817,39105,VALERO PARTNERS OPERATING CO. LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,29.153,45.513,16.629,67.108,46.18,69.968,,,
3/1/2022,2019,20200571,17817,39105,VALERO PARTNERS OPERATING CO. LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSISSIPPI,0,11.536,0.152,28.333,0.133,31.233,,,
3/1/2022,2019,20200571,17817,39105,VALERO PARTNERS OPERATING CO. LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OKLAHOMA,0,13.03,4.659,0,0,13.314,,,
3/1/2022,2019,20200571,17817,39105,VALERO PARTNERS OPERATING CO. LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TENNESSEE,0.729,7.658,0,1.565,0.297,8.058,,,
3/1/2022,2019,20200571,17817,39105,VALERO PARTNERS OPERATING CO. LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TENNESSEE,11.142,2.815,0,1.295,1.712,11.142,,,
3/1/2022,2019,20200571,17817,39105,VALERO PARTNERS OPERATING CO. LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,15.753,5.256,18.835,0,0.388,23.105,,,
3/1/2022,2019,20200128,17351,39106,BOE MIDSTREAM,Crude Oil,INTRASTATE,NORTH DAKOTA,,30.6,18.6,27.1,,30.6,,,
3/1/2022,2019,20200696,17988,39107,SWEPI LP,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2019,20200233,17955,39108,BLUEFISH PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW MEXICO,2.63,0.179,0,1.207,0,4.01,,,
3/1/2022,2019,20200233,17955,39108,BLUEFISH PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,8.66,1.67,0,0,0,10.33,,,
3/1/2022,2019,20200545,17789,39112,"ENLINK MIDSTREAM SERVICES, LLC",Crude Oil,INTRASTATE,OKLAHOMA,,1.364,,1.152,,1.364,,,
3/1/2022,2019,20200546,17790,39112,"ENLINK MIDSTREAM SERVICES, LLC",HVL,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,,,
3/1/2022,2019,20200546,17790,39112,"ENLINK MIDSTREAM SERVICES, LLC",HVL,INTRASTATE,TEXAS,,10.877,13.316,,,22.15,,,
3/1/2022,2019,20200440,17679,39122,UTICA EAST OHIO MIDSTREAM LLC,HVL,INTRASTATE,OHIO,0,0.93,0.64,0.38,0,1.95,,,
3/1/2022,2019,20200691,17972,39123,CINNABAR ENERGY LTD.,Crude Oil,INTRASTATE,TEXAS,,,,,,,,,
3/1/2022,2019,20200568,17813,39124,EQUINOR PIPELINES LLC,Crude Oil,INTRASTATE,NORTH DAKOTA,,11.38,11.83,25.17,,48.38,,,
3/1/2022,2019,20200403,17641,39131,PERMIAN EXPRESS TERMINAL LLC,Crude Oil,INTERSTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2019,20200354,17585,39138,"BOARDWALK LOUISIANA MIDSTREAM, LLC",HVL,INTRASTATE,LOUISIANA,105.2,78.5,153.4,12.2,11.5,275.2,,,
3/1/2022,2019,20200354,17585,39138,"BOARDWALK LOUISIANA MIDSTREAM, LLC",HVL,INTRASTATE,TEXAS,,,,,,,,,
3/1/2022,2019,20200420,17659,39147,"ENABLE GAS GATHERING, LLC",Crude Oil,INTRASTATE,OKLAHOMA,0,2.83,17.74,55.71,0,76.28,,,
3/1/2022,2019,20200228,17452,39149,IMTT-BAYONNE,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW JERSEY,3.35,,,,,3.35,,,
3/1/2022,2019,20200609,17857,39156,"FRIO LASALLE PIPELINE, LP",HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2019,20200290,17518,39179,"AMPLIFY ENERGY OPERATING, LLC",CO2,INTRASTATE,WYOMING,0,0,0,0,0,0,,,
3/1/2022,2019,20200425,17664,39183,"MEDALLION OPERATING COMPANY, LLC",Crude Oil,INTRASTATE,TEXAS,1.52,66.99,33.22,15.19,0,116.92,,,
3/1/2022,2019,20200307,17536,39183,"MEDALLION OPERATING COMPANY, LLC",HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2019,20200356,17587,39187,"THUNDER CREEK NGL PIPELINE, LLC",HVL,INTERSTATE,WYOMING,,17.77,1.37,,,17.77,,,
3/1/2022,2019,20200518,17762,39189,"NORTHSTAR OFFSHORE VENTURES, LLC",Crude Oil,INTERSTATE,LOUISIANA,,,,,,,,,
3/1/2022,2019,20200110,17331,39191,CONSOLIDATED EDISON CO OF NY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW YORK,0.92,0,0,0,0.53,0.92,,,
3/1/2022,2019,20200031,17237,39196,CHEYENNE RAIL HUB,Crude Oil,INTRASTATE,WYOMING,,,1.8,,,1.8,,,
3/1/2022,2019,20200404,17642,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,ARKANSAS,0,8.9,8.9,0,0,8.9,,,
3/1/2022,2019,20200404,17642,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,ILLINOIS,1,42.2,142.3,74.3,20.2,173.9,,,
3/1/2022,2019,20200404,17642,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,IOWA,2.8,43.5,36.4,148.8,4.6,165.9,,,
3/1/2022,2019,20200404,17642,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,KENTUCKY,0,2.7,3.6,32.6,2.8,33,,,
3/1/2022,2019,20200404,17642,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,LOUISIANA,0.9,38.8,81,25.1,0,121.2,,,
3/1/2022,2019,20200404,17642,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,MISSISSIPPI,0,13,91.3,1.9,0,98.5,,,
3/1/2022,2019,20200404,17642,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,NORTH DAKOTA,0,29.6,40,181.3,0,211.5,,,
3/1/2022,2019,20200404,17642,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,SOUTH DAKOTA,0,12.2,2.1,39.9,0,49.4,,,
3/1/2022,2019,20200404,17642,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,TENNESSEE,5.7,43.1,35.6,0,0,66.4,,,
3/1/2022,2019,20200404,17642,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,TEXAS,7.2,19.5,11.3,6.1,2.3,22,,,
3/1/2022,2019,20200099,18001,39214,ENVEN ENERGY VENTURES LLC.,Crude Oil,INTERSTATE,LOUISIANA,0,0,0,0,4.5,4.5,0,3.6,3.6
3/1/2022,2019,20200099,18001,39214,ENVEN ENERGY VENTURES LLC.,Crude Oil,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,19.4,19.4
3/1/2022,2019,20200073,17285,39216,TALLGRASS MIDSTREAM LLC,HVL,INTERSTATE,COLORADO,0,0,1.81,7.899,0,8.63,,,
3/1/2022,2019,20200692,17973,39221,DAKOTA MIDSTREAM,Crude Oil,INTRASTATE,NORTH DAKOTA,0,0,0,0,0,0,,,
3/1/2022,2019,20200240,17464,39227,CALIFORNIA RESOURCES VENTURA BASIN,Crude Oil,INTRASTATE,CALIFORNIA,2.05,1.01,1.96,1.48,0.06,2.82,,,
3/1/2022,2019,20200308,17537,39228,ANDEAVOR FIELD SERVICES LLC,Crude Oil,INTRASTATE,NORTH DAKOTA,0,0.1,0,0,0,0.1,,,
3/1/2022,2019,20200308,17537,39228,ANDEAVOR FIELD SERVICES LLC,Crude Oil,INTRASTATE,WYOMING,0,0,0,0,0,0,,,
3/1/2022,2019,20200311,17991,39228,ANDEAVOR FIELD SERVICES LLC,HVL,INTRASTATE,NORTH DAKOTA,0,6.6,1.3,5.4,0,11.3,,,
3/1/2022,2019,20200311,17991,39228,ANDEAVOR FIELD SERVICES LLC,HVL,INTRASTATE,UTAH,0,0,0.85,5,0,5,,,
3/1/2022,2019,20200311,17991,39228,ANDEAVOR FIELD SERVICES LLC,HVL,INTRASTATE,WYOMING,0,0.3,0,9.5,0,9.5,,,
3/1/2022,2019,20200187,18183,39229,CAMINO REAL GATHERING CO LLC,Crude Oil,INTRASTATE,TEXAS,,0.58,,2.62,,2.62,,,
3/1/2022,2019,20200606,17854,39231,INTENSITY MIDSTREAM LLC,HVL,INTRASTATE,OKLAHOMA,,,,,,,,,
3/1/2022,2019,20200306,17535,39241,ZENITH ENERGY TERMINALS JOLIET HOLDINGS LLC,Crude Oil,INTERSTATE,ILLINOIS,2.374,3.779,0,0,2.046,4.107,,,
3/1/2022,2019,20200627,17878,39271,EAGLECLAW MIDSTREAM VENTURES,Crude Oil,INTRASTATE,TEXAS,,,,3.84,,3.84,,,
3/1/2022,2019,20200618,17869,39271,EAGLECLAW MIDSTREAM VENTURES,HVL,INTRASTATE,TEXAS,,,,12.82,,12.82,,,
3/1/2022,2019,20200230,17454,39272,"PARADIGM MIDSTREAM SERVICES - ND, LLC",Crude Oil,INTRASTATE,NORTH DAKOTA,0,0,0,0,0,0,,,
3/1/2022,2019,20200462,17920,39281,BROOKS RANGE PETROLEUM CORPORATION,Crude Oil,INTRASTATE,ALASKA,,,,,,,,,
3/1/2022,2019,20200226,17508,39284,ORYX SO. DELAWARE OGT LLC,Crude Oil,INTRASTATE,TEXAS,1.15,2.25,7.75,8.9,0,18.92,,,
3/1/2022,2019,20200002,17182,39291,FDL OPERATING LLC,CO2,INTRASTATE,WYOMING,,,,,,,,,
3/1/2022,2019,20200523,17767,39292,"TWIN EAGLE MIDSTREAM ASSETS, LLC",Crude Oil,INTERSTATE,WYOMING,,3.77,3.77,,,3.77,,,
3/1/2022,2019,20200604,17852,39303,"BASA RESOURCES, INC.",Crude Oil,INTRASTATE,TEXAS,,16.02,,,,16.02,,,
3/1/2022,2019,20200405,17643,39307,SUNOCO MIDLAND GATHERING LLC,Crude Oil,INTRASTATE,TEXAS,0.6,0,4.5,0,0,5.1,,,
3/1/2022,2019,20200034,17243,39313,"MAVERICK TERMINAL THREE RIVERS, LLC",HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2019,20200348,17579,39316,"RENAISSANCE OFFSHORE, LLC",Crude Oil,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,15.9,15.9
3/1/2022,2019,20200348,17579,39316,"RENAISSANCE OFFSHORE, LLC",Crude Oil,INTERSTATE,TEXAS,0,2.73,0,2.73,2.73,2.73,11.46,11.46,11.46
3/1/2022,2019,20200684,17951,39317,SCOUT ENERGY MANAGEMENT LLC,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2019,20200521,17765,39325,"TALOS ENERGY, LLC",Crude Oil,INTERSTATE,LOUISIANA,,,,,,,,,
3/1/2022,2019,20200521,17765,39325,"TALOS ENERGY, LLC",Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,,,,,,,,
3/1/2022,2019,20200257,17481,39336,"BR PORT SERVICES, LLC",Crude Oil,INTRASTATE,LOUISIANA,3.52,3.47,0,3.91,3.91,3.91,,,
3/1/2022,2019,20200522,17766,39339,TINSLEY RESOURCES  LLC,Crude Oil,INTRASTATE,MISSISSIPPI,,2.82,2.82,14.75,7.19,27.58,,,
3/1/2022,2019,20200500,17743,39341,"CHALMETTE LOUISIANA LIQUIDS, LLC",HVL,INTRASTATE,LOUISIANA,3.84,1,0,1.49,4.6,10.93,,,
3/1/2022,2019,20200326,17555,39347,"ILLINOIS EXTENSION PIPELINE COMPANY, L.L.C.",Crude Oil,INTERSTATE,ILLINOIS,4.24,30.53,62.22,0.12,0,82.7,,,
3/1/2022,2019,20200642,17894,39348,"NUSTAR PERMIAN TRANSPORTATION AND STORAGE, LLC",Crude Oil,INTRASTATE,TEXAS,0,20.1,19.4,0,0,34.4,,,
3/1/2022,2019,20200225,17449,39349,"USG WHEATLAND PIPELINE, LLC",Crude Oil,INTRASTATE,NORTH DAKOTA,0,0,0,0,0,0,,,
3/1/2022,2019,20210686,18806,39351,"MONARCH OIL PIPELINE, LLC",Crude Oil,INTERSTATE,OKLAHOMA,0,0,0,0,0,0,,,
3/1/2022,2019,20210686,18806,39351,"MONARCH OIL PIPELINE, LLC",Crude Oil,INTERSTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2019,20210686,18806,39351,"MONARCH OIL PIPELINE, LLC",Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2019,20200258,17482,39352,"GENESIS OFFSHORE HOLDINGS, LLC",Crude Oil,INTERSTATE,LOUISIANA,9.37,24.93,8.71,23.75,23.66,26.27,0,0,0
3/1/2022,2019,20200258,17482,39352,"GENESIS OFFSHORE HOLDINGS, LLC",Crude Oil,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,0
3/1/2022,2019,20200258,17482,39352,"GENESIS OFFSHORE HOLDINGS, LLC",Crude Oil,INTERSTATE,TEXAS,33.88,44.86,38.58,35.95,18.66,50.62,16.95,0.21,16.95
3/1/2022,2019,20200112,17334,39354,ENBRIDGE OFFSHORE FACILITIES,Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,,,,,,0,0,0
3/1/2022,2019,20200473,17715,39368,CRESTWOOD MIDSTREAM PARTNERS LP,Crude Oil,INTRASTATE,NORTH DAKOTA,0,13.72,0,61.73,0,66.35,,,
3/1/2022,2019,20200474,17716,39368,CRESTWOOD MIDSTREAM PARTNERS LP,HVL,INTRASTATE,NORTH DAKOTA,0,0,0,0,0,0,,,
